Time,log_flow_salt_upstream,log_flow_salt_downstream,difference_log_flow,difference_flow,CumDiff_flow
2030-11-01,4.883994710437701,3.192093285389238,1.6919014250484632,107.81821863016448,-16840.499308043512
2030-12-01,5.053977678452913,3.1176871704432676,1.9362905080096455,134.05024465754744,-16706.449063385964
2031-01-01,5.1323543759576875,3.2468983981364135,1.885455977821274,143.70504421673957,-16562.744019169226
2031-02-01,5.152487334627609,3.760431263407797,1.392056071219812,129.89396692076656,-16432.85005224846
2031-03-01,5.224930505676998,3.5488593366350143,1.6760711690419834,151.07462482738023,-16281.77542742108
2031-04-01,5.204979375463989,3.982928509530423,1.2220508659335656,128.5031263295694,-16153.27230109151
2031-05-01,4.736802401983207,6.803431037757261,-2.0666286357740544,-786.8642588911207,-16940.13655998263
2031-06-01,4.48807094085575,6.864590014954717,-2.376519074098967,-868.8034037990024,-17808.939963781635
2031-07-01,4.514040244517054,6.764980138813957,-2.250939894296903,-775.6590810094232,-18584.59904479106
2031-08-01,5.019418312537858,6.823475508521342,-1.804057195983484,-767.8508070203881,-19352.44985181145
2031-09-01,4.682814671129483,6.860698232881628,-2.177883561752145,-845.9591349957034,-20198.408986807153
2031-10-01,4.707654716327871,5.2935277179379145,-0.585873001610044,-88.25234443025927,-20286.661331237414
2031-11-01,4.853331970489123,3.605248462600024,1.2480835078890986,91.37590306664903,-20195.285428170766
2031-12-01,4.963259650409961,3.152346724863093,1.8109129255468681,119.66846798702339,-20075.616960183743
2032-01-01,5.0289091383884665,3.4685412497569263,1.5603678886315402,120.67637776338466,-19954.940582420357
2032-02-01,5.159952804464774,3.5249161764523533,1.6350366280124202,140.2053084046067,-19814.73527401575
2032-03-01,4.991765625187212,5.647511527444152,-0.6557459022569398,-136.38880650752753,-19951.124080523277
2032-04-01,4.864577907303487,5.696255336701086,-0.8316774293975993,-168.13411899556618,-20119.258199518845
2032-05-01,4.643807138989566,6.781998872021607,-2.1381917330320404,-777.8903215210383,-20897.148521039882
2032-06-01,4.541916687028048,6.8780757738959934,-2.336159086867945,-876.8860579859794,-21774.03457902586
2032-07-01,4.620128185864084,6.850644560616896,-2.2305163747528116,-842.9824481811681,-22617.017027207028
2032-08-01,4.644874443574637,6.868976849342752,-2.2241024057681145,-857.9135274259645,-23474.930554632992
2032-09-01,4.545938325260246,6.873465019309493,-2.327526694049247,-872.0421668404791,-24346.97272147347
2032-10-01,4.692769669410287,5.282897509026689,-0.590127839616402,-87.78459892675652,-24434.757320400226
2032-11-01,4.893185249654801,3.3153621155928676,1.577823134061933,105.8453774777457,-24328.91194292248
2032-12-01,5.014229138792339,3.3065652017942013,1.7076639369981375,123.24882209494379,-24205.663120827536
2033-01-01,5.160894984231096,3.1333727578037487,2.027522226427347,151.36914163663414,-24054.2939791909
2033-02-01,5.21595269626662,3.565653004441894,1.650299691824726,148.82467412777387,-23905.46930506313
2033-03-01,5.218932394099183,4.002667983704783,1.2162644103944,129.99284110014185,-23775.476463962987
2033-04-01,5.143722750547578,5.403025558969627,-0.2593028084220492,-50.72482379879398,-23826.20128776178
2033-05-01,4.730421834377216,6.803786421659998,-2.073364587282782,-787.9100000341527,-24614.111287795935
2033-06-01,4.748851464339935,6.870417778916664,-2.1215663145767296,-847.8993414074172,-25462.010629203352
2033-07-01,4.902262453651017,6.80260678624658,-1.9003443325955631,-765.5968928197095,-26227.607522023063
2033-08-01,4.926595406799157,6.802001362041079,-1.8754059552419218,-761.7368210001887,-26989.34434302325
2033-09-01,4.918842571116606,6.8640641537724,-1.945221582655794,-820.4054479424228,-27809.749790965674
2033-10-01,4.933087291558914,5.143645324678606,-0.21055803311969168,-32.531827980525065,-27842.2816189462
2033-11-01,4.961642294458858,3.6339617804006172,1.3276805140582404,104.9656464295046,-27737.315972516695
2033-12-01,5.746123336363707,2.9547133515570345,2.791409984806673,293.7787872759828,-27443.53718524071
2034-01-01,5.762932454927403,3.099500992363707,2.6634314625636955,296.0934273113653,-27147.443757929344
2034-02-01,5.8437300247895,3.6034651013542236,2.2402649234352765,308.33876961401006,-26839.104988315336
2034-03-01,6.480079276843179,3.841134544529911,2.638944732313268,605.4443449012142,-26233.66064341412
2034-04-01,6.341092570689833,4.458733899714004,1.8823586709758287,481.0378383099192,-25752.6228051042
2034-05-01,5.360633268421466,6.806577310536088,-1.445944042114622,-690.912474538829,-26443.53527964303
2034-06-01,4.859912765123947,6.872043113873438,-2.0121303487494915,-835.9050433926649,-27279.440323035695
2034-07-01,4.760970792395539,6.7770351331087575,-2.0160643407132186,-760.6039847727126,-28040.044307808406
2034-08-01,4.713327793865272,6.842688232628388,-2.1293604387631166,-825.5823043344765,-28865.62661214288
2034-09-01,4.481102384853864,6.873262772188644,-2.39216038733478,-877.7635839372485,-29743.39019608013
2034-10-01,5.382756193307864,5.386907840451857,-0.004151647143993742,-0.9053647423432665,-29744.295560822473
2034-11-01,5.563499500387948,3.226659954349452,2.336839546038496,235.53831664299508,-29508.757244179476
2034-12-01,5.570962267666656,2.8906436486114404,2.6803186190552153,244.68185793094742,-29264.07538624853
2035-01-01,5.576656465374264,3.0293900691113076,2.5472663962629567,243.5021971344609,-29020.573189114068
2035-02-01,5.582118678291324,3.377561300898275,2.2045573773930487,236.33457068292242,-28784.238618431144
2035-03-01,5.637773676674881,3.5139930800776438,2.123780596597237,247.25469206773974,-28536.983926363402
2035-04-01,5.666113217662357,3.8768251321216707,1.789288085540686,240.6387028563808,-28296.34522350702
2035-05-01,4.901977526783328,6.775909153237422,-1.8739316264540946,-741.9202477008037,-29038.265471207826
2035-06-01,4.5532037655517295,6.868507255969624,-2.315303490417895,-866.5761278742775,-29904.8415990821
2035-07-01,4.691704693228646,6.769078805120249,-2.0773741118916034,-761.4707161811177,-30666.312315263218
2035-08-01,4.8017218670282595,6.857212871504941,-2.055491004476681,-828.9937879193733,-31495.306103182593
2035-09-01,4.883744152836268,6.856944737681858,-1.97320058484559,-818.33429314368,-32313.64039632627
2035-10-01,4.822513003111611,5.382741691895616,-0.5602286887840044,-93.34109285119297,-32406.981489177462
2035-11-01,4.987749976123898,3.207928213665789,1.7798217624581092,121.87838230118892,-32285.103106876275
2035-12-01,5.191318614161469,3.0175708724093506,2.1737477417521185,159.26378267138674,-32125.839324204888
2036-01-01,5.205338283576662,3.252110890492241,1.953227393084421,156.39767399117883,-31969.44165021371
2036-02-01,5.243304666547239,3.7052031769576708,1.5381014895895682,148.63631822462236,-31820.805331989086
2036-03-01,5.2246996667577905,3.9809047482989524,1.2437949184588382,132.23988303602778,-31688.565448953057
2036-04-01,5.04106922318946,5.6646709742725285,-0.6236017510830685,-133.85777758791988,-31822.423226540977
2036-05-01,4.749740471004415,6.783122033493729,-2.033381562489314,-767.2663307179831,-32589.68955725896
2036-06-01,4.706160717984458,6.875527397366364,-2.1693666793819055,-857.6592856215901,-33447.34884288055
2036-07-01,4.902038898820995,6.769409902218928,-1.867371003397933,-736.2340241709833,-34183.58286705153
2036-08-01,5.76800912254748,6.804544140304921,-1.0365350177574415,-582.0363035704868,-34765.61917062202
2036-09-01,5.138922373131503,6.851137351384402,-1.7122149782528995,-774.4231421348711,-35540.042312756894
2036-10-01,4.942054098604306,5.318123082760625,-0.3760689841563192,-63.94298363559349,-35603.985296392486
2036-11-01,4.999161646189019,3.2641400601296082,1.7350215860594105,122.13118115876173,-35481.85411523373
2036-12-01,5.207275175156448,2.9577344934923486,2.249540681664099,163.34153648368562,-35318.512578750044
2037-01-01,6.2925742593125165,3.2709063216223773,3.021667937690139,514.2078408418156,-34804.30473790823
2037-02-01,6.042069885902156,3.4510626046332606,2.591007281268895,389.22918311974394,-34415.075554788484
2037-03-01,6.192460087889708,3.9343432394345643,2.2581168484551433,437.91916824819657,-33977.156386540286
2037-04-01,5.333074765137936,5.640088552768203,-0.3070137876302672,-74.41394458745671,-34051.57033112774
2037-05-01,4.848922706109691,6.843568108575398,-1.9946454024657072,-810.2265991796513,-34861.79693030739
2037-06-01,4.512180397327767,6.872043113873441,-2.359862716545674,-873.797710095686,-35735.59464040308
2037-07-01,4.493418274080159,6.766461986287201,-2.273043712207042,-778.8080188022648,-36514.40265920534
2037-08-01,4.646126830217646,6.850644560616895,-2.2045177303992487,-840.3087976224184,-37354.71145682776
2037-09-01,4.708848831101621,6.856382152890718,-2.147533321789097,-838.9997692409797,-38193.71122606874
2037-10-01,4.8383149993756085,5.042367167450902,-0.20405216807529314,-28.579674313957497,-38222.2909003827
2037-11-01,4.960125836025628,3.1170302624271575,1.8430955735984704,120.03251485960376,-38102.2583855231
2037-12-01,5.033475747170161,3.3328479897619916,1.7006277574081698,125.44747080429812,-37976.8109147188
2038-01-01,5.155431849721406,3.2123306374961125,1.9431012122252938,148.53375602363408,-37828.277158695164
2038-02-01,5.315500707974508,3.51907677448169,1.7964239334928176,169.71311264822134,-37658.564046046944
2038-03-01,5.390739044806039,3.5555526168221796,1.8351864279838592,184.35828638636144,-37474.20575966058
2038-04-01,5.507855908645552,4.250296400654415,1.2575595079911368,176.4955854431026,-37297.71017421748
2038-05-01,4.86216744443422,6.832260306109987,-1.9700928616757665,-797.98023391834,-38095.690408135815
2038-06-01,4.4849096773906645,6.867496972748914,-2.38258729535825,-871.87235166048,-38967.562759796296
2038-07-01,4.660001980206689,6.777035133108759,-2.11703315290207,-771.8270104213314,-39739.389770217625
2038-08-01,4.674897616677302,6.85426131789066,-2.179363701213358,-840.690076510824,-40580.07984672845
2038-09-01,4.469451382279387,6.8676127843399035,-2.3981614020605164,-873.3437308475959,-41453.423577576046
2038-10-01,4.635640305485771,5.283121652112512,-0.6474813466267406,-93.88992310723208,-41547.31350068328
2038-11-01,4.908171684109231,3.2215597523008705,1.6866119318083603,110.32446096741059,-41436.989039715874
2038-12-01,5.011633744450654,3.152093722586466,1.8595400218641878,126.76486733477928,-41310.224172381095
2039-01-01,5.103503100098568,3.1655023190988127,1.9380007809997548,140.89685371990518,-41169.32731866119
2039-02-01,5.143491204548322,3.998169907589764,1.1453212969585582,116.81449183679194,-41052.5128268244
2039-03-01,5.1886505838257655,3.679966031081085,1.5086845527446804,139.58149113926473,-40912.931335685134
2039-04-01,5.010579701413263,5.693150034851978,-0.682570333438715,-146.83550410601975,-41059.766839791155
2039-05-01,4.851303466578043,6.770837950159908,-1.9195344835818657,-744.1353121784282,-41803.90215196958
2039-06-01,4.508529496058692,6.858908874109143,-2.3503793780504507,-861.5391754385655,-42665.441327408145
2039-07-01,4.691478127767943,6.76907880512025,-2.077600677352307,-761.4954178312056,-43426.93674523935
2039-08-01,4.903109589264045,6.797622142703829,-1.8945125534397835,-761.0068595366951,-44187.94360477605
2039-09-01,4.64976045706276,6.78740435723081,-2.13764390016805,-782.0493156653906,-44969.99292044144
2039-10-01,4.738451737729269,5.240809835446213,-0.502358097716944,-74.56579141853094,-45044.558711859965
2039-11-01,4.890104952716624,3.489626830186639,1.400478122529985,100.19381335955981,-44944.364898500404
2039-12-01,5.003771692420023,3.4848170171949278,1.5189546752250953,116.35752654332524,-44828.00737195708
2040-01-01,5.111131109289304,3.2341055143763624,1.8770255949129417,140.47419586567642,-44687.533176091405
2040-02-01,5.130970135611547,4.0573596675968036,1.0736104680147438,111.35972560324126,-44576.17345048816
2040-03-01,5.11128629784719,3.9904466684891524,1.1208396293580378,111.80455403706797,-44464.368896451095
2040-04-01,4.756856473042969,5.592509322827823,-0.8356528497848537,-152.02879028953092,-44616.39768674062
2040-05-01,4.637113705876507,6.740685395942428,-2.1035716900659214,-742.8945593775621,-45359.29224611819
2040-06-01,4.492588391824484,6.863353049268535,-2.3707646574440506,-867.2166936536089,-46226.5089397718
2040-07-01,4.684360134486293,6.769078805120252,-2.0847186706339587,-762.2686250514614,-46988.77756482326
2040-08-01,4.6498857561826075,6.842688232628387,-2.192802476445779,-832.4316004552808,-47821.20916527854
2040-09-01,4.4768117070737015,6.835986021515141,-2.3591743144414394,-842.7918309620234,-48664.00099624056
2040-10-01,4.657395213546387,5.249617924951557,-0.5922227114051699,-85.13219097448794,-48749.13318721505
2040-11-01,4.857633277875366,3.3534166090535398,1.5042166688218264,100.11891585459782,-48649.01427136045
2040-12-01,5.143698890828212,3.0783841934112552,2.0653146974169565,149.62512318647055,-48499.38914817398
2041-01-01,5.169717247443605,3.213908161993343,1.9558090854502614,150.9889877566049,-48348.400160417375
2041-02-01,5.321733590362656,3.477858613367282,1.8438749769953735,172.34821958925863,-48176.05194082812
2041-03-01,5.29721684414527,3.9171225233248794,1.3800943208203904,149.52438946155684,-48026.52755136656
2041-04-01,5.174029078458887,5.469693316155941,-0.2956642376970535,-60.76233678210278,-48087.28988814866
2041-05-01,4.593623835528883,6.824192246200822,-2.230568410671939,-820.9810999221567,-48908.27098807082
2041-06-01,4.464269310987857,6.860483441794722,-2.3962141308068654,-866.9705359070887,-49775.24152397791
2041-07-01,4.852958603136164,6.782526947178833,-1.9295683440426687,-754.1765408854704,-50529.41806486338
2041-08-01,4.935339081622991,6.797622142703829,-1.8622830610808379,-756.5945675379439,-51286.01263240132
2041-09-01,5.008741194365327,6.780390617685055,-1.7716494233197277,-730.6964077240534,-52016.70904012537
2041-10-01,4.7728650871976335,5.3180023847447515,-0.545137297547118,-85.71843383749739,-52102.427473962875
2041-11-01,4.878857158602786,4.637767433870737,0.24108972473204915,28.166881003003652,-52074.26059295987
2041-12-01,5.1283212945735235,3.0893469687767507,2.0389743257967727,146.77089516526925,-51927.489697794605
2042-01-01,5.271117370810387,3.120081520395625,2.151035850414762,171.98509271773267,-51755.50460507687
2042-02-01,5.5700208764776615,3.436909703082124,2.1331111733955375,231.3488480260419,-51524.15575705083
2042-03-01,5.6107404051115095,3.399900021170607,2.2108403839409023,243.38544586053214,-51280.770311190296
2042-04-01,5.608270412378584,4.288242503387327,1.320027908991257,199.83387662662977,-51080.936434563664
2042-05-01,5.009836454741535,6.805587989915414,-1.7957515351738786,-752.9982753883025,-51833.934709951965
2042-06-01,4.6054827313025735,6.861126273662783,-2.2556435423602093,-854.4101651905718,-52688.34487514254
2042-07-01,4.8771599673091135,6.772030358734531,-1.8948703914254175,-741.8254080030351,-53430.17028314558
2042-08-01,4.863624457667437,6.76907880512025,-1.905454347452813,-741.0169221530168,-54171.18720529859
2042-09-01,5.058936141536935,6.850655670010024,-1.791719528473089,-787.0770325408337,-54958.26423783942
2042-10-01,4.7265194708762985,5.738015721692369,-1.0114962508160703,-197.54586531512751,-55155.81010315455
2042-11-01,4.8762219467785375,3.170007936795754,1.7062140099827836,107.32662116521314,-55048.48348198934
2042-12-01,5.09937372163624,3.070433492755816,2.0289402288804235,142.36797313009083,-54906.11550885925
2043-01-01,5.212488823197529,2.948821842907425,2.2636669802901044,164.46685729998757,-54741.64865155926
2043-02-01,5.303284054164711,3.5325945828454883,1.7706894713192223,166.78318837690045,-54574.86546318236
2043-03-01,5.390338944791266,3.5171088250140885,1.873230119777178,185.59080315898305,-54389.27466002337
2043-04-01,5.424817169004589,5.191563540474963,0.23325362852962606,47.22046663641373,-54342.05419338696
2043-05-01,4.911539295895474,6.742069585036765,-1.830530289141291,-711.4641434138789,-55053.51833680084
2043-06-01,4.551067784225057,6.859118183317579,-2.3080503990925223,-857.7932337919995,-55911.311570592836
2043-07-01,4.690158081593151,6.772475673347847,-2.0823175917546957,-764.6012610947482,-56675.91283168759
2043-08-01,4.774889805154211,6.8456397862426694,-2.0707499810884586,-821.2770872954391,-57497.18991898303
2043-09-01,4.783984805462158,6.84884124265977,-2.064856437197612,-823.207906604869,-58320.3978255879
2043-10-01,4.632236495297668,5.30761023607906,-0.6753737407813922,-99.12364355396986,-58419.521469141866
2043-11-01,4.713820561380303,5.357977299193397,-0.6441567378130939,-100.81784936914555,-58520.33931851101
2043-12-01,4.874294528555044,3.4888092009690013,1.3854853275860428,98.13485780277463,-58422.204460708235
2044-01-01,4.988212051006323,3.689028828499977,1.2991832225063455,106.66796796390132,-58315.53649274434
2044-02-01,5.1216397842983925,4.106176374556468,1.0154634097419244,106.89586352297715,-58208.64062922136
2044-03-01,5.031890490740469,5.107582544865235,-0.0756920541247661,-12.047933329784087,-58220.68856255114
2044-04-01,4.833044037563299,5.4049383432445275,-0.5718943056812282,-96.90981305446334,-58317.59837560561
2044-05-01,4.630491185880683,6.781968536283439,-2.1514773504027556,-779.2384476953566,-59096.83682330097
2044-06-01,4.456295534083213,6.873660508095741,-2.4173649740125276,-880.3121943682348,-59977.1490176692
2044-07-01,4.857018170364424,6.852409993051354,-1.9953918226869298,-817.5183494177217,-60794.66736708692
2044-08-01,5.6110332697965895,6.799821011200188,-1.1887877414035986,-624.259985865601,-61418.92735295252
2044-09-01,5.110198850515574,6.856662860290938,-1.746464009775364,-784.4875492947058,-62203.41490224723
2044-10-01,5.067893456643376,5.282889863772077,-0.21499640712870072,-38.09880566040536,-62241.51370790763
2044-11-01,5.109453324345897,3.454163793678137,1.6552895306677602,133.9479847888079,-62107.56572311882
2044-12-01,5.2054762136091925,3.05890228753873,2.1465739260704626,160.96349195881922,-61946.60223116
