,Time,log_flow_verde_upstream,log_flow_verde_downstream,difference_log_flow,difference_flow,CumDiff_flow
0,2024-10-01,4.703964026863205,4.890349128221754,-0.1863851013585487,-22.616129032258016,-22.616129032258016
1,2024-11-01,5.263553374111697,6.011185471720183,-0.747632097608486,-214.79999999999995,-237.41612903225797
2,2024-12-01,5.424381431822872,6.259581464064923,-0.8352000322420512,-296.1290322580646,-533.5451612903225
3,2025-01-01,5.444092051641288,5.330378516044663,0.11371353559662545,24.870967741935345,-508.67419354838717
4,2025-02-01,5.391189511824932,5.01657002961607,0.3746194822088613,68.57142857142864,-440.1027649769585
5,2025-03-01,5.40572417421833,4.808769141229331,0.5969550329889985,100.09677419354844,-340.0059907834101
6,2025-04-01,5.03500265054455,4.83336761160498,0.20163503893957024,28.06666666666669,-311.93932411674336
7,2025-05-01,4.778798148785918,4.8339751008535625,-0.05517695206764461,-6.748387096774152,-318.6877112135175
8,2025-06-01,4.627974838641355,4.7847100998201695,-0.15673526117881487,-17.360000000000056,-336.0477112135176
9,2025-07-01,4.370712874773608,4.789639971320336,-0.418927096546728,-41.158064516129116,-377.2057757296467
10,2025-08-01,4.48391338184277,4.880355138884644,-0.3964417570418739,-43.0967741935484,-420.3025499231951
11,2025-09-01,4.843311812879736,4.929666231562589,-0.08635441868285287,-11.444444444444485,-431.74699436763956
12,2025-10-01,5.491203255664652,5.974832534790039,-0.48362927912538733,-150.85333473226083,-582.6003290999004
13,2025-11-01,6.466918783138928,5.746940612792969,0.7199781703459589,330.26701426606667,-252.3333148338337
14,2025-12-01,6.398517882709933,6.247213840484619,0.15130404222531357,84.3821266100432,-167.9511882237905
15,2026-01-01,6.568891933051547,6.094521522521973,0.4743704105295743,269.1579923152459,101.20680409145541
16,2026-02-01,6.665194572496447,6.540934085845947,0.12426048665049994,91.68257960586311,192.88938369731852
17,2026-03-01,5.350793726317234,5.876399993896484,-0.5256062675792501,-145.74791251207492,47.1414711852436
18,2026-04-01,5.1703099929960565,6.11770486831665,-0.9473948753205939,-277.8525389360642,-230.7110677508206
19,2026-05-01,4.774768974532367,5.173304080963135,-0.39853510643076806,-58.01409675275386,-288.72516450357443
20,2026-06-01,4.405430645762853,4.879449367523193,-0.47401872176034043,-49.66380099074371,-338.38896549431814
21,2026-07-01,4.577700553988665,5.0165510177612305,-0.43885046377256565,-53.59956569093313,-391.9885311852513
22,2026-08-01,4.830719175923129,4.991087913513184,-0.16036873759005488,-21.795322850489768,-413.78385403574106
23,2026-09-01,5.129479344038577,4.867935657501221,0.2615436865373564,38.87697379942824,-374.9068802363128
24,2026-10-01,5.00211982309683,6.095867156982422,-1.0937473338855916,-295.29080994380854,-670.1976901801213
25,2026-11-01,5.629392853391836,5.857023239135742,-0.2276303857439066,-71.1886942506095,-741.3863844307308
26,2026-12-01,5.62593073362984,5.8955206871032715,-0.2695899534734316,-85.87553617048724,-827.261920601218
27,2027-01-01,5.62593073362984,5.993818283081055,-0.3678875494512148,-123.41213197779155,-950.6740525790095
28,2027-02-01,5.743669896427737,5.6675567626953125,0.07611313373242456,22.8813062859752,-927.7927462930343
29,2027-03-01,6.354484632499237,5.441633701324463,0.9128509311747743,344.2469291526653,-583.545817140369
30,2027-04-01,5.3602059947361695,5.98589563369751,-0.6256896389613402,-185.0098545148548,-768.5556716552237
31,2027-05-01,4.868002048105409,5.831221580505371,-0.9632195323999619,-210.71390674523056,-979.2695784004543
32,2027-06-01,4.435212118645203,5.3121538162231445,-0.8769416975779416,-118.41650382908728,-1097.6860822295416
33,2027-07-01,4.800280954655234,4.965611934661865,-0.16533098000663138,-21.85171134763125,-1119.5377935771728
34,2027-08-01,4.550502630163562,4.86555814743042,-0.3150555172668579,-35.06334894122928,-1154.6011425184022
35,2027-09-01,4.505398749538482,4.994234561920166,-0.4888358123816836,-57.05552868458375,-1211.656671202986
36,2027-10-01,4.696868806895941,5.644124507904053,-0.9472557010081113,-173.02256599468095,-1384.679237197667
37,2027-11-01,5.24187651440731,6.706676959991455,-1.464800445584145,-628.82389902462,-2013.503136222287
38,2027-12-01,5.528674262808643,6.015848159790039,-0.4871738969813961,-158.06347366252686,-2171.5666098848137
39,2028-01-01,5.507531364390637,5.924668312072754,-0.41713694768211695,-127.61255884342455,-2299.1791687282384
40,2028-02-01,5.691989279805969,5.914010524749756,-0.22202124494378683,-73.70500803749047,-2372.884176765729
41,2028-03-01,5.824269703965662,6.1033711433410645,-0.27910143937540255,-108.94945640084967,-2481.8336331665787
42,2028-04-01,5.417403931869333,5.661610126495361,-0.24420619462602833,-62.31787519435272,-2544.1515083609315
43,2028-05-01,4.868002048105409,5.201593399047852,-0.3335913509424424,-51.50050922415227,-2595.6520175850837
44,2028-06-01,4.4170468230696684,5.18408203125,-0.7670352081803316,-95.5583508383663,-2691.21036842345
45,2028-07-01,4.301472138332936,4.95414400100708,-0.6526718626741443,-67.95283708007766,-2759.1632055035275
46,2028-08-01,5.0664716336376365,4.743811130523682,0.3226605031139549,43.74253416860756,-2715.42067133492
47,2028-09-01,4.753344049410261,4.943665027618408,-0.1903209782081472,-24.312000182675405,-2739.7326715175955
48,2028-10-01,4.84333534306726,5.55201530456543,-0.70867996149817,-130.86461601337567,-2870.5972875309712
49,2028-11-01,5.328580088452967,6.164808750152588,-0.8362286616996206,-269.5650962409692,-3140.1623837719403
50,2028-12-01,5.561411716122225,5.797853946685791,-0.23644223056356584,-69.40158806756807,-3209.563971839508
51,2029-01-01,5.527774892539103,5.59437370300293,-0.06659881046382665,-17.325692871166297,-3226.8896647106744
52,2029-02-01,5.507531364390637,5.8934478759765625,-0.38591651158592555,-116.11176214214743,-3343.001426852822
53,2029-03-01,5.56015339110653,5.812857627868652,-0.2527042367621224,-74.71115456499797,-3417.71258141782
54,2029-04-01,5.173810328176659,5.905699253082275,-0.7318889249056166,-190.53743914937834,-3608.250020567198
55,2029-05-01,4.729544933900592,5.070553302764893,-0.3410083688643004,-46.01840620018213,-3654.2684267673803
56,2029-06-01,4.342426395941642,5.359390735626221,-1.0169643396845789,-135.70149200526242,-3789.969918772643
57,2029-07-01,4.3995736178175004,5.36098575592041,-0.9614121381029097,-131.5185978441558,-3921.4885166167987
58,2029-08-01,4.638084234302231,4.935460567474365,-0.2973763331721342,-35.79103908584521,-3957.279555702644
59,2029-09-01,4.689552987094063,4.965396404266357,-0.2758434171722941,-34.56083774993644,-3991.8403934525804
60,2029-10-01,4.711420420016785,6.369253158569336,-1.6578327385525506,-472.41178045319054,-4464.252173905771
61,2029-11-01,5.023012783516051,6.001080513000488,-0.9780677294844375,-251.99677800213036,-4716.248951907902
62,2029-12-01,5.401815700771341,5.721990585327148,-0.320174884555807,-83.7036775171517,-4799.952629425054
63,2030-01-01,5.629053858719404,5.751585006713867,-0.1225311479944633,-36.290460874715166,-4836.2430902997685
64,2030-02-01,5.51961041300395,6.2082343101501465,-0.6886238971461962,-247.2854390469851,-5083.528529346753
65,2030-03-01,5.840667645130095,5.562131404876709,0.27853624025338597,83.6317253287146,-4999.896804018039
66,2030-04-01,5.068485938435589,5.513504505157471,-0.445018566721882,-89.08527897744571,-5088.982082995484
67,2030-05-01,4.70241843777731,5.4192609786987305,-0.7168425409214203,-115.49886004739302,-5204.480943042878
68,2030-06-01,4.3314475790597715,5.3571929931640625,-1.025745414104291,-136.07436181097944,-5340.555304853857
69,2030-07-01,4.543292127277413,5.037421703338623,-0.49412957606121033,-60.07250805835835,-5400.627812912215
70,2030-08-01,4.831434717528243,4.9242448806762695,-0.0928101631480267,-12.194677061604253,-5412.822489973819
71,2030-09-01,4.678935903978912,4.878620147705078,-0.1996842437261659,-23.793702408062657,-5436.616192381882
72,2030-10-01,4.732743240279392,5.370400905609131,-0.6376576653297388,-101.34223871824506,-5537.958431100127
73,2030-11-01,5.162390511369354,6.345252513885498,-1.1828620025161438,-395.1999534801088,-5933.158384580236
74,2030-12-01,5.708205515252843,5.830435752868652,-0.12223023761580976,-39.177172657508265,-5972.335557237744
75,2031-01-01,5.564665038040237,5.886554718017578,-0.32188967997734075,-99.12453238385865,-6071.4600896216025
76,2031-02-01,5.523709060317454,6.725467205047607,-1.201758144730153,-582.7985683277531,-6654.258657949355
77,2031-03-01,5.465216869724022,6.053891658782959,-0.5886747890589366,-189.43964726587075,-6843.698305215226
78,2031-04-01,5.109158306198959,5.569127559661865,-0.45996925346290585,-96.67427116209086,-6940.372576377317
79,2031-05-01,4.729544933900592,5.463334560394287,-0.733789626493695,-122.63866232977797,-7063.011238707095
80,2031-06-01,4.37239215280528,4.746942520141602,-0.3745503673363215,-35.998485121881885,-7099.009723828976
81,2031-07-01,4.335526680368488,5.482667922973633,-1.1471412426051444,-164.12228593155288,-7263.132009760529
82,2031-08-01,4.963935096435077,4.9579548835754395,0.005980212859637568,0.8535487366504526,-7262.278461023879
83,2031-09-01,4.6836443348478305,5.519968509674072,-0.8363241748262418,-141.46363689552334,-7403.742097919402
84,2031-10-01,4.842130369863643,5.443680286407471,-0.6015499165438278,-104.55277380674272,-7508.294871726145
85,2031-11-01,5.299652948927306,5.700689792633057,-0.401036843705751,-98.8063336841656,-7607.101205410311
86,2031-12-01,5.465411353793085,5.3204851150512695,0.14492623874181554,31.890012327409465,-7575.211193082901
87,2032-01-01,5.510357758778212,5.95470666885376,-0.444348910075548,-138.32423284717513,-7713.535425930077
88,2032-02-01,5.5657113440179335,5.850011825561523,-0.2843004815435899,-85.9274671014935,-7799.46289303157
89,2032-03-01,5.221413168375006,5.787389278411865,-0.5659761100368597,-140.96468592409306,-7940.427578955663
90,2032-04-01,4.944406433575506,6.227572917938232,-1.2831664843627264,-366.1371167741157,-8306.56469572978
91,2032-05-01,4.581491061060298,5.75582218170166,-1.1743311206413622,-218.36536835763314,-8524.930064087413
92,2032-06-01,4.381300411156128,5.214896202087402,-0.8335957909312741,-104.05079871847585,-8628.980862805889
93,2032-07-01,4.70256738532894,5.078990936279297,-0.3764235509503573,-50.38209460831786,-8679.362957414207
94,2032-08-01,4.61618573431485,4.76992130279541,-0.15373556848056058,-16.802318124161374,-8696.165275538367
95,2032-09-01,4.650289298268192,4.6838507652282715,-0.03356146696007922,-3.5706236653212216,-8699.735899203688
96,2032-10-01,4.7494158120652195,5.553728103637695,-0.8043122915724759,-142.6815727364596,-8842.417471940147
97,2032-11-01,5.267790996802284,6.025655746459961,-0.7578647496576769,-219.9260040596882,-9062.343475999834
98,2032-12-01,5.517443785259427,5.997659683227539,-0.4802158979681117,-153.48801494566,-9215.831490945495
99,2033-01-01,5.558523197402563,5.671058177947998,-0.1125349805454352,-30.902192505445328,-9246.73368345094
100,2033-02-01,5.7001157325940195,5.5588226318359375,0.141293100758082,39.38488246906371,-9207.348800981878
101,2033-03-01,5.622960711411638,6.073815822601318,-0.45085511118968036,-157.62744586128065,-9364.976246843158
102,2033-04-01,5.080496106679363,5.41458797454834,-0.3340918678689766,-63.80612418450872,-9428.782371027666
103,2033-05-01,4.719931564057757,4.986708641052246,-0.26677707699448927,-34.29302140494815,-9463.075392432615
104,2033-06-01,4.3612290519421215,4.7557902336120605,-0.39456118166993903,-37.902110230752655,-9500.977502663367
105,2033-07-01,4.315232575957727,4.9927778244018555,-0.6775452484441287,-72.51412918944987,-9573.491631852818
106,2033-08-01,5.032705516761765,5.121374130249023,-0.08866861348725852,-14.218132519637862,-9587.709764372456
107,2033-09-01,4.864330522547881,5.046205997467041,-0.18187547491915979,-25.84748047634747,-9613.557244848804
108,2033-10-01,4.745172192352964,5.981866836547852,-1.2366946441948876,-281.15166951363904,-9894.708914362443
109,2033-11-01,5.149990062715501,6.258503437042236,-1.1085133743267352,-350.0067188335694,-10244.715633196012
110,2033-12-01,5.720487699716713,5.513454914093018,0.20703278562369576,57.04717153726341,-10187.668461658748
