time,value
1941-03-01,4901.935483870968
1941-04-01,4826.666666666667
1941-05-01,645.1290322580645
1941-06-01,986.3
1941-07-01,812.8064516129032
1941-08-01,793.6129032258065
1941-09-01,1181.9666666666667
1941-10-01,229.03225806451613
1941-11-01,241.66666666666666
1941-12-01,104.54838709677419
1942-01-01,58.87096774193548
1942-02-01,173.17857142857142
1942-03-01,799.1935483870968
1942-04-01,813.5666666666667
1942-05-01,720.0645161290323
1942-06-01,861.6333333333333
1942-07-01,550.3870967741935
1942-08-01,178.2258064516129
1942-09-01,132.6
1942-10-01,143.8709677419355
1942-11-01,215.46666666666667
1942-12-01,171.83870967741936
1943-01-01,322.4516129032258
1943-02-01,449.0357142857143
1943-03-01,949.5806451612904
1943-04-01,972.5
1943-05-01,727.2903225806451
1943-06-01,114.33333333333333
1943-07-01,96.83870967741936
1943-08-01,62.935483870967744
1943-09-01,473.26666666666665
1943-10-01,297.8709677419355
1943-11-01,219.16666666666666
1943-12-01,33.645161290322584
1944-01-01,303.2903225806452
1944-02-01,232.82758620689654
1944-03-01,969.483870967742
1944-04-01,1715.5
1944-05-01,713.9354838709677
1944-06-01,901.0333333333333
1944-07-01,560.7741935483871
1944-08-01,779.6774193548387
1944-09-01,527.2666666666667
1944-10-01,186.20322580645163
1944-11-01,28.186666666666667
1944-12-01,442.5806451612903
1945-01-01,279.64516129032256
1945-02-01,466.39285714285717
1945-03-01,885.5806451612904
1945-04-01,1175.0
1945-05-01,767.8709677419355
1945-06-01,774.3333333333334
1945-07-01,380.258064516129
1945-08-01,432.4516129032258
1945-09-01,754.2666666666667
1945-10-01,216.7741935483871
1945-11-01,169.93333333333334
1945-12-01,228.80645161290323
1946-01-01,254.32258064516128
1946-02-01,314.9642857142857
1946-03-01,259.48387096774195
1946-04-01,607.2
1946-05-01,318.96774193548384
1946-06-01,139.9
1946-07-01,67.41935483870968
1946-08-01,122.41935483870968
1946-09-01,471.0
1946-10-01,96.93548387096774
1946-11-01,123.73333333333333
1946-12-01,463.741935483871
1947-01-01,210.1290322580645
1947-02-01,464.85714285714283
1947-03-01,577.2258064516129
1947-04-01,381.3333333333333
1947-05-01,224.83870967741936
1947-06-01,139.06666666666666
1947-07-01,130.41935483870967
1947-08-01,60.096774193548384
1947-09-01,321.1333333333333
1947-10-01,366.4193548387097
1947-11-01,217.26666666666668
1947-12-01,425.741935483871
1948-01-01,185.25806451612902
1948-02-01,111.79310344827586
1948-03-01,672.8387096774194
1948-04-01,927.7666666666667
1948-05-01,258.61290322580646
1948-06-01,241.96666666666667
1948-07-01,96.7741935483871
1948-08-01,130.8709677419355
1948-09-01,293.1666666666667
1948-10-01,225.19354838709677
1948-11-01,117.36666666666666
1948-12-01,150.03225806451613
1949-01-01,88.7741935483871
1949-02-01,544.4285714285714
1949-03-01,1661.741935483871
1949-04-01,1639.9333333333334
1949-05-01,1340.3870967741937
1949-06-01,709.9666666666667
1949-07-01,529.9354838709677
1949-08-01,597.2258064516129
1949-09-01,934.7
1949-10-01,331.258064516129
1949-11-01,27.3
1949-12-01,222.03225806451613
1950-01-01,321.2258064516129
1950-02-01,542.4642857142857
1950-03-01,512.1290322580645
1950-04-01,482.8
1950-05-01,131.5483870967742
1950-06-01,364.1
1950-07-01,265.35483870967744
1950-08-01,465.4516129032258
1950-09-01,312.1
1950-10-01,122.06451612903226
1950-11-01,207.8
1950-12-01,231.61290322580646
1951-01-01,204.03225806451613
1951-02-01,195.42857142857142
1951-03-01,308.19354838709677
1951-04-01,169.2
1951-05-01,344.2258064516129
1951-06-01,94.06666666666666
1951-07-01,93.96774193548387
1951-08-01,111.80645161290323
1951-09-01,993.5666666666667
1951-10-01,552.3870967741935
1951-11-01,283.1
1951-12-01,201.63225806451615
1952-01-01,131.26451612903224
1952-02-01,601.7241379310345
1952-03-01,900.1161290322581
1952-04-01,1928.9333333333334
1952-05-01,1038.9354838709678
1952-06-01,1731.6666666666667
1952-07-01,1118.1290322580646
1952-08-01,783.4516129032259
1952-09-01,753.6666666666666
1952-10-01,588.3548387096774
1952-11-01,219.46666666666667
1952-12-01,318.258064516129
1953-01-01,372.7741935483871
1953-02-01,227.10714285714286
1953-03-01,177.90322580645162
1953-04-01,150.0
1953-05-01,109.58064516129032
1953-06-01,394.1333333333333
1953-07-01,436.2903225806452
1953-08-01,590.7096774193549
1953-09-01,252.66666666666666
1953-10-01,306.06451612903226
1953-11-01,52.766666666666666
1953-12-01,53.0
1954-01-01,51.83870967741935
1954-02-01,50.035714285714285
1954-03-01,92.74193548387096
1954-04-01,987.6666666666666
1954-05-01,173.8709677419355
1954-06-01,876.7
1954-07-01,1090.9032258064517
1954-08-01,637.2903225806451
1954-09-01,512.6
1954-10-01,61.096774193548384
1954-11-01,59.6
1954-12-01,60.16129032258065
1955-01-01,70.61290322580645
1955-02-01,66.32142857142857
1955-03-01,489.51612903225805
1955-04-01,213.93333333333334
1955-05-01,146.93548387096774
1955-06-01,523.9333333333333
1955-07-01,478.9032258064516
1955-08-01,176.38709677419354
1955-09-01,219.83333333333334
1955-10-01,117.48387096774194
1955-11-01,173.97333333333333
1955-12-01,379.16129032258067
1956-01-01,107.87096774193549
1956-02-01,91.6896551724138
1956-03-01,499.16129032258067
1956-04-01,253.6
1956-05-01,267.16129032258067
1956-06-01,478.9
1956-07-01,454.9032258064516
1956-08-01,309.16129032258067
1956-09-01,140.93333333333334
1956-10-01,104.29032258064517
1956-11-01,99.73333333333333
1956-12-01,101.61290322580645
1957-01-01,53.26129032258064
1957-02-01,135.57142857142858
1957-03-01,872.258064516129
1957-04-01,340.4
1957-05-01,677.258064516129
1957-06-01,861.6
1957-07-01,688.5483870967741
1957-08-01,406.9032258064516
1957-09-01,312.8666666666667
1957-10-01,270.2258064516129
1957-11-01,126.1
1957-12-01,275.93548387096774
1958-01-01,151.38709677419354
1958-02-01,132.5
1958-03-01,1042.516129032258
1958-04-01,1492.5
1958-05-01,698.4516129032259
1958-06-01,1027.4
1958-07-01,1177.0
1958-08-01,416.5483870967742
1958-09-01,154.66666666666666
1958-10-01,332.0967741935484
1958-11-01,164.33333333333334
1958-12-01,228.06451612903226
1959-01-01,171.70967741935485
1959-02-01,76.53571428571429
1959-03-01,418.03225806451616
1959-04-01,453.6
1959-05-01,225.29032258064515
1959-06-01,690.6333333333333
1959-07-01,667.483870967742
1959-08-01,266.7741935483871
1959-09-01,383.4
1959-10-01,24.60967741935484
1959-11-01,61.4
1959-12-01,73.06451612903226
1960-01-01,207.83870967741936
1960-02-01,591.551724137931
1960-03-01,2315.516129032258
1960-04-01,1328.5
1960-05-01,848.4516129032259
1960-06-01,1183.0666666666666
1960-07-01,710.516129032258
1960-08-01,199.16129032258064
1960-09-01,214.9
1960-10-01,72.19354838709677
1960-11-01,237.93333333333334
1960-12-01,205.3548387096774
1961-01-01,107.2258064516129
1961-02-01,77.03571428571429
1961-03-01,194.48387096774192
1961-04-01,53.1
1961-05-01,79.35483870967742
1961-06-01,588.5
1961-07-01,242.6451612903226
1961-08-01,129.38709677419354
1961-09-01,221.83333333333334
1961-10-01,144.41935483870967
1961-11-01,32.03333333333333
1961-12-01,220.2258064516129
1962-01-01,170.06451612903226
1962-02-01,353.0
1962-03-01,1819.2903225806451
1962-04-01,883.0666666666667
1962-05-01,210.5483870967742
1962-06-01,591.0666666666667
1962-07-01,691.3225806451613
1962-08-01,192.51612903225808
1962-09-01,158.0
1962-10-01,382.4516129032258
1962-11-01,103.06666666666666
1962-12-01,219.06451612903226
1963-01-01,182.61290322580646
1963-02-01,268.75
1963-03-01,79.51612903225806
1963-04-01,74.53333333333333
1963-05-01,53.354838709677416
1963-06-01,235.46666666666667
1963-07-01,310.38709677419354
1963-08-01,91.58064516129032
1963-09-01,528.8666666666667
1963-10-01,489.5483870967742
1963-11-01,312.76666666666665
1963-12-01,566.5483870967741
1964-01-01,206.41935483870967
1964-02-01,169.6206896551724
1964-03-01,115.83870967741936
1964-04-01,93.36666666666666
1964-05-01,153.61290322580646
1964-06-01,532.2666666666667
1964-07-01,509.5806451612903
1964-08-01,574.3225806451613
1964-09-01,773.5
1964-10-01,209.32258064516128
1964-11-01,132.73333333333332
1964-12-01,235.90322580645162
1965-01-01,74.48387096774194
1965-02-01,82.10714285714286
1965-03-01,1259.4516129032259
1965-04-01,2348.3
1965-05-01,1307.0967741935483
1965-06-01,1143.7666666666667
1965-07-01,1255.1935483870968
1965-08-01,1508.3225806451612
1965-09-01,753.5666666666667
1965-10-01,302.83870967741933
1965-11-01,44.63333333333333
1965-12-01,1415.5483870967741
1966-01-01,1692.967741935484
1966-02-01,496.7857142857143
1966-03-01,883.2258064516129
1966-04-01,578.4333333333333
1966-05-01,1148.2903225806451
1966-06-01,1853.6666666666667
1966-07-01,1020.4516129032259
1966-08-01,373.4193548387097
1966-09-01,140.83333333333334
1966-10-01,525.3548387096774
1966-11-01,501.73333333333335
1966-12-01,97.64516129032258
1967-01-01,245.1290322580645
1967-02-01,1126.1785714285713
1967-03-01,309.64516129032256
1967-04-01,126.86666666666666
1967-05-01,617.483870967742
1967-06-01,669.9666666666667
1967-07-01,913.3548387096774
1967-08-01,532.1935483870968
1967-09-01,302.1
1967-10-01,129.93548387096774
1967-11-01,373.76666666666665
1967-12-01,316.93548387096774
1968-01-01,508.96774193548384
1968-02-01,197.27586206896552
1968-03-01,434.4516129032258
1968-04-01,661.9
1968-05-01,1151.3870967741937
1968-06-01,1639.0
1968-07-01,1444.6774193548388
1968-08-01,954.9677419354839
1968-09-01,399.9
1968-10-01,164.16129032258064
1968-11-01,78.06666666666666
1968-12-01,39.064516129032256
1969-01-01,69.70967741935483
1969-02-01,105.85714285714286
1969-03-01,1639.6774193548388
1969-04-01,1033.9666666666667
1969-05-01,212.70967741935485
1969-06-01,403.1333333333333
1969-07-01,1289.7096774193549
1969-08-01,1925.483870967742
1969-09-01,92.33333333333333
1969-10-01,46.806451612903224
1969-11-01,349.6666666666667
1969-12-01,33.54838709677419
1970-01-01,27.096774193548388
1970-02-01,27.892857142857142
1970-03-01,212.06451612903226
1970-04-01,86.23333333333333
1970-05-01,36.25806451612903
1970-06-01,47.666666666666664
1970-07-01,579.5483870967741
1970-08-01,236.03225806451613
1970-09-01,335.8666666666667
1970-10-01,720.6451612903226
1970-11-01,474.1333333333333
1970-12-01,424.96774193548384
1971-01-01,213.16129032258064
1971-02-01,100.46428571428571
1971-03-01,40.87096774193548
1971-04-01,43.266666666666666
1971-05-01,39.516129032258064
1971-06-01,503.3
1971-07-01,607.0322580645161
1971-08-01,463.9032258064516
1971-09-01,819.0
1971-10-01,307.51612903225805
1971-11-01,417.1666666666667
1971-12-01,433.19354838709677
1972-01-01,163.90322580645162
1972-02-01,716.8275862068965
1972-03-01,855.4193548387096
1972-04-01,98.66666666666667
1972-05-01,51.54838709677419
1972-06-01,81.93333333333334
1972-07-01,382.0
1972-08-01,383.1290322580645
1972-09-01,409.0
1972-10-01,175.99032258064514
1972-11-01,547.4533333333333
1972-12-01,1308.6129032258063
1973-01-01,1121.0967741935483
1973-02-01,1194.5714285714287
1973-03-01,4776.451612903225
1973-04-01,5247.033333333334
1973-05-01,1196.6451612903227
1973-06-01,962.3666666666667
1973-07-01,1055.3870967741937
1973-08-01,863.4193548387096
1973-09-01,481.43333333333334
1973-10-01,51.774193548387096
1973-11-01,588.2
1973-12-01,958.258064516129
1974-01-01,110.87096774193549
1974-02-01,1275.607142857143
1974-03-01,82.2258064516129
1974-04-01,77.2
1974-05-01,127.83870967741936
1974-06-01,458.7
1974-07-01,131.41935483870967
1974-08-01,253.7741935483871
1974-09-01,74.83333333333333
1974-10-01,539.3870967741935
1974-11-01,265.5
1974-12-01,507.03225806451616
1975-01-01,351.48387096774195
1975-02-01,294.17857142857144
1975-03-01,409.7161290322581
1975-04-01,784.8666666666667
1975-05-01,230.91612903225806
1975-06-01,221.86666666666667
1975-07-01,404.96774193548384
1975-08-01,419.48387096774195
1975-09-01,170.53333333333333
1975-10-01,238.5483870967742
1975-11-01,517.4333333333333
1975-12-01,433.2354838709677
1976-01-01,351.23225806451615
1976-02-01,541.2310344827587
1976-03-01,1105.0967741935483
1976-04-01,771.0
1976-05-01,350.3838709677419
1976-06-01,563.2333333333333
1976-07-01,716.4193548387096
1976-08-01,442.741935483871
1976-09-01,111.24666666666667
1976-10-01,219.38709677419354
1976-11-01,417.76666666666665
1976-12-01,498.38709677419354
1977-01-01,269.48387096774195
1977-02-01,616.6785714285714
1977-03-01,608.6451612903226
1977-04-01,12.666666666666666
1977-05-01,7.451612903225806
1977-06-01,112.03333333333333
1977-07-01,37.70967741935484
1977-08-01,23.903225806451612
1977-09-01,22.333333333333332
1977-10-01,62.229032258064514
1977-11-01,340.26666666666665
1977-12-01,343.5483870967742
1978-01-01,159.80645161290323
1978-02-01,138.78571428571428
1978-03-01,9023.548387096775
1978-04-01,841.4666666666667
1978-05-01,466.7096774193548
1978-06-01,917.6333333333333
1978-07-01,906.8064516129032
1978-08-01,612.1935483870968
1978-09-01,184.6
1978-10-01,21.225806451612904
1978-11-01,219.96666666666667
1978-12-01,4591.258064516129
1979-01-01,3550.8387096774195
1979-02-01,1283.7142857142858
1979-03-01,3595.0967741935483
1979-04-01,1755.4666666666667
1979-05-01,202.29032258064515
1979-06-01,1004.8333333333334
1979-07-01,1206.8387096774193
1979-08-01,814.516129032258
1979-09-01,286.6666666666667
1979-10-01,42.12903225806452
1979-11-01,569.0666666666667
1979-12-01,795.6451612903226
1980-01-01,920.0645161290323
1980-02-01,13675.586206896553
1980-03-01,1527.0967741935483
1980-04-01,1146.4
1980-05-01,679.0322580645161
1980-06-01,1276.1666666666667
1980-07-01,1075.9032258064517
1980-08-01,1221.4193548387098
1980-09-01,210.6
1980-10-01,694.0999999999999
1980-11-01,692.0666666666667
1980-12-01,815.2258064516129
1981-01-01,157.9641935483871
1981-02-01,0.0
1981-03-01,0.3870967741935484
1981-04-01,4.434666666666667
1981-05-01,290.38709677419354
1981-06-01,535.8666666666667
1981-07-01,683.3870967741935
1981-08-01,227.25806451612902
1981-09-01,111.9
1981-10-01,208.48387096774192
1981-11-01,293.26666666666665
1981-12-01,255.67741935483872
1982-01-01,245.32258064516128
1982-02-01,301.5
1982-03-01,2721.2903225806454
1982-04-01,1599.1666666666667
1982-05-01,766.7096774193549
1982-06-01,770.3666666666667
1982-07-01,925.0645161290323
1982-08-01,545.0645161290323
1982-09-01,224.63333333333333
1982-10-01,373.741935483871
1982-11-01,439.3
1982-12-01,1902.0967741935483
1983-01-01,265.741935483871
1983-02-01,3393.3214285714284
1983-03-01,2825.9032258064517
1983-04-01,1823.8
1983-05-01,627.8387096774194
1983-06-01,905.8666666666667
1983-07-01,935.1935483870968
1983-08-01,636.0322580645161
1983-09-01,974.0333333333333
1983-10-01,990.5483870967741
1983-11-01,578.7666666666667
1983-12-01,1304.5645161290322
1984-01-01,147.6451612903226
1984-02-01,151.9655172413793
1984-03-01,479.4516129032258
1984-04-01,580.5333333333333
1984-05-01,550.4516129032259
1984-06-01,376.43333333333334
1984-07-01,313.35483870967744
1984-08-01,322.5483870967742
1984-09-01,152.2
1984-10-01,384.741935483871
1984-11-01,580.8666666666667
1984-12-01,902.7096774193549
1985-01-01,213.38709677419354
1985-02-01,834.0714285714286
1985-03-01,1546.1612903225807
1985-04-01,715.4666666666667
1985-05-01,685.0
1985-06-01,634.6333333333333
1985-07-01,536.0322580645161
1985-08-01,575.741935483871
1985-09-01,95.26666666666667
