time,salt_downstream,salt_upstream,verde_downstream,verde_upstream,salt_downstream_lag_1,salt_downstream_lag_2,salt_downstream_lag_3,salt_downstream_lag_4,salt_downstream_lag_5,salt_downstream_lag_6,salt_downstream_lag_7,salt_downstream_lag_8,salt_downstream_lag_9,salt_downstream_lag_10,salt_downstream_lag_11,salt_downstream_lag_12,salt_upstream_lag_1,salt_upstream_lag_2,salt_upstream_lag_3,salt_upstream_lag_4,salt_upstream_lag_5,salt_upstream_lag_6,salt_upstream_lag_7,salt_upstream_lag_8,salt_upstream_lag_9,salt_upstream_lag_10,salt_upstream_lag_11,salt_upstream_lag_12,verde_downstream_lag_1,verde_downstream_lag_2,verde_downstream_lag_3,verde_downstream_lag_4,verde_downstream_lag_5,verde_downstream_lag_6,verde_downstream_lag_7,verde_downstream_lag_8,verde_downstream_lag_9,verde_downstream_lag_10,verde_downstream_lag_11,verde_downstream_lag_12,verde_upstream_lag_1,verde_upstream_lag_2,verde_upstream_lag_3,verde_upstream_lag_4,verde_upstream_lag_5,verde_upstream_lag_6,verde_upstream_lag_7,verde_upstream_lag_8,verde_upstream_lag_9,verde_upstream_lag_10,verde_upstream_lag_11,verde_upstream_lag_12,ama_water_supply,maricopa_population,operational_mw_total
1940-02-01,3.091042453358316,6.364513325854179,6.304385760656791,,4.293988337620412,5.924859375790261,6.20408627096261,6.52379912145836,5.281679725395013,7.017448331118723,7.339558641983434,7.294830095311953,7.135841434190421,7.006966929053085,6.16168359317882,5.440405793105539,5.484930775423532,5.299606857377909,5.400573067252385,5.24379305157904,5.426270730858498,5.892000591016998,4.865298702412128,5.061539623958024,6.245418857008795,7.551432064067786,7.214219534154915,5.849942127430197,5.697526386945065,5.964656795962538,5.619555097528028,6.046838215114296,6.875748482847051,5.698067249092492,4.425039775266392,4.467439512522012,4.866044507294429,5.983684359789019,6.693123784202042,5.827158307036112,,,,,,,,,,,,,,184737.0,
1940-03-01,6.6044682084614665,6.8162411110061365,6.505542939397912,,3.091042453358316,4.293988337620412,5.924859375790261,6.20408627096261,6.52379912145836,5.281679725395013,7.017448331118723,7.339558641983434,7.294830095311953,7.135841434190421,7.006966929053085,6.16168359317882,6.364513325854179,5.484930775423532,5.299606857377909,5.400573067252385,5.24379305157904,5.426270730858498,5.892000591016998,4.865298702412128,5.061539623958024,6.245418857008795,7.551432064067786,7.214219534154915,6.304385760656791,5.697526386945065,5.964656795962538,5.619555097528028,6.046838215114296,6.875748482847051,5.698067249092492,4.425039775266392,4.467439512522012,4.866044507294429,5.983684359789019,6.693123784202042,,,,,,,,,,,,,,185017.0,
1940-04-01,6.841900336186113,6.831342087748841,5.839284147226015,,6.6044682084614665,3.091042453358316,4.293988337620412,5.924859375790261,6.20408627096261,6.52379912145836,5.281679725395013,7.017448331118723,7.339558641983434,7.294830095311953,7.135841434190421,7.006966929053085,6.8162411110061365,6.364513325854179,5.484930775423532,5.299606857377909,5.400573067252385,5.24379305157904,5.426270730858498,5.892000591016998,4.865298702412128,5.061539623958024,6.245418857008795,7.551432064067786,6.505542939397912,6.304385760656791,5.697526386945065,5.964656795962538,5.619555097528028,6.046838215114296,6.875748482847051,5.698067249092492,4.425039775266392,4.467439512522012,4.866044507294429,5.983684359789019,,,,,,,,,,,,,,185316.0,
1940-05-01,6.863027818586104,6.084352440705712,5.0465420025595,,6.841900336186113,6.6044682084614665,3.091042453358316,4.293988337620412,5.924859375790261,6.20408627096261,6.52379912145836,5.281679725395013,7.017448331118723,7.339558641983434,7.294830095311953,7.135841434190421,6.831342087748841,6.8162411110061365,6.364513325854179,5.484930775423532,5.299606857377909,5.400573067252385,5.24379305157904,5.426270730858498,5.892000591016998,4.865298702412128,5.061539623958024,6.245418857008795,5.839284147226015,6.505542939397912,6.304385760656791,5.697526386945065,5.964656795962538,5.619555097528028,6.046838215114296,6.875748482847051,5.698067249092492,4.425039775266392,4.467439512522012,4.866044507294429,,,,,,,,,,,,,,185605.0,
1940-06-01,7.030267853457529,5.4089638866351,4.51779510650309,,6.863027818586104,6.841900336186113,6.6044682084614665,3.091042453358316,4.293988337620412,5.924859375790261,6.20408627096261,6.52379912145836,5.281679725395013,7.017448331118723,7.339558641983434,7.294830095311953,6.084352440705712,6.831342087748841,6.8162411110061365,6.364513325854179,5.484930775423532,5.299606857377909,5.400573067252385,5.24379305157904,5.426270730858498,5.892000591016998,4.865298702412128,5.061539623958024,5.0465420025595,5.839284147226015,6.505542939397912,6.304385760656791,5.697526386945065,5.964656795962538,5.619555097528028,6.046838215114296,6.875748482847051,5.698067249092492,4.425039775266392,4.467439512522012,,,,,,,,,,,,,,185904.0,
1940-07-01,7.020968750278989,5.400058436682652,4.990432586778736,,7.030267853457529,6.863027818586104,6.841900336186113,6.6044682084614665,3.091042453358316,4.293988337620412,5.924859375790261,6.20408627096261,6.52379912145836,5.281679725395013,7.017448331118723,7.339558641983434,5.4089638866351,6.084352440705712,6.831342087748841,6.8162411110061365,6.364513325854179,5.484930775423532,5.299606857377909,5.400573067252385,5.24379305157904,5.426270730858498,5.892000591016998,4.865298702412128,4.51779510650309,5.0465420025595,5.839284147226015,6.505542939397912,6.304385760656791,5.697526386945065,5.964656795962538,5.619555097528028,6.046838215114296,6.875748482847051,5.698067249092492,4.425039775266392,,,,,,,,,,,,,,186193.0,
1940-08-01,6.4025589422971,5.831598641717015,5.642821774866514,,7.020968750278989,7.030267853457529,6.863027818586104,6.841900336186113,6.6044682084614665,3.091042453358316,4.293988337620412,5.924859375790261,6.20408627096261,6.52379912145836,5.281679725395013,7.017448331118723,5.400058436682652,5.4089638866351,6.084352440705712,6.831342087748841,6.8162411110061365,6.364513325854179,5.484930775423532,5.299606857377909,5.400573067252385,5.24379305157904,5.426270730858498,5.892000591016998,4.990432586778736,4.51779510650309,5.0465420025595,5.839284147226015,6.505542939397912,6.304385760656791,5.697526386945065,5.964656795962538,5.619555097528028,6.046838215114296,6.875748482847051,5.698067249092492,,,,,,,,,,,,,,187429.0,
1940-09-01,6.3365307023789965,6.074195944705447,5.84170698118729,,6.4025589422971,7.020968750278989,7.030267853457529,6.863027818586104,6.841900336186113,6.6044682084614665,3.091042453358316,4.293988337620412,5.924859375790261,6.20408627096261,6.52379912145836,5.281679725395013,5.831598641717015,5.400058436682652,5.4089638866351,6.084352440705712,6.831342087748841,6.8162411110061365,6.364513325854179,5.484930775423532,5.299606857377909,5.400573067252385,5.24379305157904,5.426270730858498,5.642821774866514,4.990432586778736,4.51779510650309,5.0465420025595,5.839284147226015,6.505542939397912,6.304385760656791,5.697526386945065,5.964656795962538,5.619555097528028,6.046838215114296,6.875748482847051,,,,,,,,,,,,,,188664.0,
1940-10-01,4.362893138298376,6.165892125048941,6.277007235935531,,6.3365307023789965,6.4025589422971,7.020968750278989,7.030267853457529,6.863027818586104,6.841900336186113,6.6044682084614665,3.091042453358316,4.293988337620412,5.924859375790261,6.20408627096261,6.52379912145836,6.074195944705447,5.831598641717015,5.400058436682652,5.4089638866351,6.084352440705712,6.831342087748841,6.8162411110061365,6.364513325854179,5.484930775423532,5.299606857377909,5.400573067252385,5.24379305157904,5.84170698118729,5.642821774866514,4.990432586778736,4.51779510650309,5.0465420025595,5.839284147226015,6.505542939397912,6.304385760656791,5.697526386945065,5.964656795962538,5.619555097528028,6.046838215114296,,,,,,,,,,,,,,189860.0,
1940-11-01,4.820012712262915,6.169261996655314,6.104495569070028,,4.362893138298376,6.3365307023789965,6.4025589422971,7.020968750278989,7.030267853457529,6.863027818586104,6.841900336186113,6.6044682084614665,3.091042453358316,4.293988337620412,5.924859375790261,6.20408627096261,6.165892125048941,6.074195944705447,5.831598641717015,5.400058436682652,5.4089638866351,6.084352440705712,6.831342087748841,6.8162411110061365,6.364513325854179,5.484930775423532,5.299606857377909,5.400573067252385,6.277007235935531,5.84170698118729,5.642821774866514,4.990432586778736,4.51779510650309,5.0465420025595,5.839284147226015,6.505542939397912,6.304385760656791,5.697526386945065,5.964656795962538,5.619555097528028,,,,,,,,,,,,,,191096.0,
1940-12-01,2.557477342622836,8.006475088751367,5.714903205174814,,4.820012712262915,4.362893138298376,6.3365307023789965,6.4025589422971,7.020968750278989,7.030267853457529,6.863027818586104,6.841900336186113,6.6044682084614665,3.091042453358316,4.293988337620412,5.924859375790261,6.169261996655314,6.165892125048941,6.074195944705447,5.831598641717015,5.400058436682652,5.4089638866351,6.084352440705712,6.831342087748841,6.8162411110061365,6.364513325854179,5.484930775423532,5.299606857377909,6.104495569070028,6.277007235935531,5.84170698118729,5.642821774866514,4.990432586778736,4.51779510650309,5.0465420025595,5.839284147226015,6.505542939397912,6.304385760656791,5.697526386945065,5.964656795962538,,,,,,,,,,,,,,192292.0,
1941-01-01,2.46864612891622,8.169336395928386,6.146467398296275,,2.557477342622836,4.820012712262915,4.362893138298376,6.3365307023789965,6.4025589422971,7.020968750278989,7.030267853457529,6.863027818586104,6.841900336186113,6.6044682084614665,3.091042453358316,4.293988337620412,8.006475088751367,6.169261996655314,6.165892125048941,6.074195944705447,5.831598641717015,5.400058436682652,5.4089638866351,6.084352440705712,6.831342087748841,6.8162411110061365,6.364513325854179,5.484930775423532,5.714903205174814,6.104495569070028,6.277007235935531,5.84170698118729,5.642821774866514,4.990432586778736,4.51779510650309,5.0465420025595,5.839284147226015,6.505542939397912,6.304385760656791,5.697526386945065,,,,,,,,,,,,,,193528.0,
1941-02-01,2.2845665874913674,8.005033344637111,8.124129439061505,,2.46864612891622,2.557477342622836,4.820012712262915,4.362893138298376,6.3365307023789965,6.4025589422971,7.020968750278989,7.030267853457529,6.863027818586104,6.841900336186113,6.6044682084614665,3.091042453358316,8.169336395928386,8.006475088751367,6.169261996655314,6.165892125048941,6.074195944705447,5.831598641717015,5.400058436682652,5.4089638866351,6.084352440705712,6.831342087748841,6.8162411110061365,6.364513325854179,6.146467398296275,5.714903205174814,6.104495569070028,6.277007235935531,5.84170698118729,5.642821774866514,4.990432586778736,4.51779510650309,5.0465420025595,5.839284147226015,6.505542939397912,6.304385760656791,,,,,,,,,,,,,,194763.0,
1941-03-01,2.2895978974672344,9.028396808249976,8.49758938306394,,2.2845665874913674,2.46864612891622,2.557477342622836,4.820012712262915,4.362893138298376,6.3365307023789965,6.4025589422971,7.020968750278989,7.030267853457529,6.863027818586104,6.841900336186113,6.6044682084614665,8.005033344637111,8.169336395928386,8.006475088751367,6.169261996655314,6.165892125048941,6.074195944705447,5.831598641717015,5.400058436682652,5.4089638866351,6.084352440705712,6.831342087748841,6.8162411110061365,8.124129439061505,6.146467398296275,5.714903205174814,6.104495569070028,6.277007235935531,5.84170698118729,5.642821774866514,4.990432586778736,4.51779510650309,5.0465420025595,5.839284147226015,6.505542939397912,,,,,,,,,,,,,,195880.0,
1941-04-01,7.799398063935062,8.475328987317539,8.482118538132747,,2.2895978974672344,2.2845665874913674,2.46864612891622,2.557477342622836,4.820012712262915,4.362893138298376,6.3365307023789965,6.4025589422971,7.020968750278989,7.030267853457529,6.863027818586104,6.841900336186113,9.028396808249976,8.005033344637111,8.169336395928386,8.006475088751367,6.169261996655314,6.165892125048941,6.074195944705447,5.831598641717015,5.400058436682652,5.4089638866351,6.084352440705712,6.831342087748841,8.49758938306394,8.124129439061505,6.146467398296275,5.714903205174814,6.104495569070028,6.277007235935531,5.84170698118729,5.642821774866514,4.990432586778736,4.51779510650309,5.0465420025595,5.839284147226015,,,,,,,,,,,,,,197115.0,
1941-05-01,8.651222040933721,8.52676657483633,6.470999224174718,,7.799398063935062,2.2895978974672344,2.2845665874913674,2.46864612891622,2.557477342622836,4.820012712262915,4.362893138298376,6.3365307023789965,6.4025589422971,7.020968750278989,7.030267853457529,6.863027818586104,8.475328987317539,9.028396808249976,8.005033344637111,8.169336395928386,8.006475088751367,6.169261996655314,6.165892125048941,6.074195944705447,5.831598641717015,5.400058436682652,5.4089638866351,6.084352440705712,8.482118538132747,8.49758938306394,8.124129439061505,6.146467398296275,5.714903205174814,6.104495569070028,6.277007235935531,5.84170698118729,5.642821774866514,4.990432586778736,4.51779510650309,5.0465420025595,,,,,,,,,,,,,,198311.0,
1941-06-01,7.434060473596514,7.219593234644989,6.894973944617404,,8.651222040933721,7.799398063935062,2.2895978974672344,2.2845665874913674,2.46864612891622,2.557477342622836,4.820012712262915,4.362893138298376,6.3365307023789965,6.4025589422971,7.020968750278989,7.030267853457529,8.52676657483633,8.475328987317539,9.028396808249976,8.005033344637111,8.169336395928386,8.006475088751367,6.169261996655314,6.165892125048941,6.074195944705447,5.831598641717015,5.400058436682652,5.4089638866351,6.470999224174718,8.482118538132747,8.49758938306394,8.124129439061505,6.146467398296275,5.714903205174814,6.104495569070028,6.277007235935531,5.84170698118729,5.642821774866514,4.990432586778736,4.51779510650309,,,,,,,,,,,,,,199547.0,
1941-07-01,7.400679692418888,6.507277712385012,6.701722563298396,,7.434060473596514,8.651222040933721,7.799398063935062,2.2895978974672344,2.2845665874913674,2.46864612891622,2.557477342622836,4.820012712262915,4.362893138298376,6.3365307023789965,6.4025589422971,7.020968750278989,7.219593234644989,8.52676657483633,8.475328987317539,9.028396808249976,8.005033344637111,8.169336395928386,8.006475088751367,6.169261996655314,6.165892125048941,6.074195944705447,5.831598641717015,5.400058436682652,6.894973944617404,6.470999224174718,8.482118538132747,8.49758938306394,8.124129439061505,6.146467398296275,5.714903205174814,6.104495569070028,6.277007235935531,5.84170698118729,5.642821774866514,4.990432586778736,,,,,,,,,,,,,,200743.0,
