Time,Temp_Salt_SSP245,Temp_Verde_SSP245,Temp_Maricopa_SSP245,Precip_Salt_SSP245,Precip_Verde_SSP245,Precip_Maricopa_SSP245,Temp_Salt_SSP585,Temp_Verde_SSP585,Temp_Maricopa_SSP585,Precip_Salt_SSP585,Precip_Verde_SSP585,Precip_Maricopa_SSP585
2027-04-16 00:00:00,11.780796,12.65461,21.83041,797.4612465013706,1394.3967343680015,9.251130632492277,11.29915,12.193065,20.690226,12015.707023674622,16314.020381236332,14945.406403276138
2027-05-16 12:00:00,15.497102,17.004042,26.081177,456.491111210471,235.63865380988318,0.0,15.956688,17.562723,26.78832,3313.5432139026307,614.303182684398,227.82891321089664
2027-06-16 00:00:00,20.193686,21.562319,30.917742,3238.3846626271406,227.3247744233231,19.556373619252554,20.233839,21.419456,30.82103,3927.6858927387366,2241.8996824740134,39.32792693285592
2027-07-16 12:00:00,23.141878,24.755684,34.133804,23911.512238753494,31865.693860137253,24959.520713749953,22.96011,24.71382,34.02843,38335.57061426109,38860.96729535493,25888.407265667774
2027-08-16 12:00:00,22.213623,23.406391,32.987972,30226.890899817226,36488.10873712355,31815.826610507065,22.07511,23.758236,33.059093,9172.110811994935,9340.539916663329,5672.636646195542
2027-09-16 00:00:00,22.549284,24.297056,33.389614,11549.495166132601,19232.46836792532,6036.056406841908,22.051617,23.676567,32.359142,3179.0473078608557,8574.309960277787,787.0132267407826
2027-10-16 12:00:00,14.109472,15.654551,24.358301,1291.1081199343243,1342.63578811333,236.5768263022801,14.155977,15.411345,23.83652,7482.997061746573,3743.632576754453,1037.206031781625
2027-11-16 00:00:00,9.498953,10.653746,18.88056,8898.2288733132,14141.656569001498,11422.160455800622,8.348926,9.551437,17.68259,1960.959946105504,1798.7872294884255,73.3536028646995
2027-12-16 12:00:00,6.1371474,6.907879,15.149441,5248.007910198066,2891.6932100712984,1849.310321389703,5.5399785,6.3789783,13.86574,19069.72108502523,26855.15982940269,24037.725148405298
2028-01-16 12:00:00,0.97401553,2.9227734,11.365327,19504.62246646348,18271.878118102904,11415.134333307105,1.7352594,3.2452023,11.563441,11857.04414666252,12960.772089038801,8449.7222562135
2028-02-15 12:00:00,4.5586734,5.6153836,13.980953,45378.98397009121,47379.27431798307,50822.55719717941,3.78657,4.8281717,13.110051,12749.121328355977,18696.576158780954,11058.482558620744
2028-03-16 12:00:00,6.347769,7.7041507,16.197773,26866.87658127048,21033.825865903054,19603.6570337601,6.726146,8.724323,16.981537,13934.515976881084,18857.08036372962,9860.385117207443
2028-04-16 00:00:00,9.947605,10.341336,19.681337,3435.013106001861,13150.512721316773,6862.736487120856,9.720651,10.252354,19.536629,4175.388438728987,4585.542852857543,1202.8860481937045
2028-05-16 12:00:00,15.57922,17.087246,26.626184,668.1900009274159,657.6443016833309,311.06682898935105,16.289026,17.810385,26.650688,18.273702423857685,33.04227680096119,0.0
2028-06-16 00:00:00,20.809298,21.725292,30.942612,1835.9177329807608,211.34231819905835,74.72136533988305,21.24391,22.338818,31.055552,2969.0911106536078,414.5428678971257,440.74484260954705
2028-07-16 12:00:00,22.659462,24.727331,33.931725,26923.671541549265,23109.162638048292,20239.263062876034,23.44723,25.512745,34.360237,13897.673877079797,8761.241539247385,1863.82203635294
2028-08-16 12:00:00,22.842247,24.654945,33.985874,23914.41360100871,14715.793053001107,12939.63636016515,22.565786,24.870653,33.803265,38806.416515784804,57867.152488423744,47142.354529729346
2028-09-16 00:00:00,19.855042,21.326557,30.842855,13641.935727442615,5995.20528512403,7342.107890863645,18.939314,20.639881,30.132349,5516.346434567822,6252.690828900995,2973.4756199591175
2028-10-16 12:00:00,12.20341,13.220438,22.378624,28131.393094745,20740.92974462692,19723.30504006968,12.229946,13.44599,22.202703,1204.9354907912857,589.6857707652998,7.650000324474604
2028-11-16 00:00:00,7.666484,8.231853,16.454546,21910.152712109266,9410.490903224854,11013.008156885917,7.24589,8.153416,16.457315,12123.346875057905,18721.06849039119,9675.144475957495
2028-12-16 12:00:00,1.5025979,2.0916207,10.22639,4345.635904765368,3551.798901334132,1061.687092513921,1.4348992,2.5079503,10.343246,8971.386461035581,8034.854077877026,4611.554570506587
2029-01-16 12:00:00,3.3712873,4.3890147,12.196537,32620.941497205058,31790.34938190307,39347.567695748876,2.6876442,3.984109,11.635371,4051.4234356727684,2749.3168746603715,2216.9602876861063
2029-02-15 00:00:00,3.572165,4.4497743,12.610631,4897.922649687098,7835.34915522323,2451.8532257357947,3.0020912,4.205339,12.511079,7548.9805724151665,11094.159633418894,10127.674567963913
2029-03-16 12:00:00,7.2480283,8.854586,17.297203,13502.512434037635,13358.625507545366,12384.082454921372,6.600506,7.8583145,16.202188,1466.7879645819085,3163.1592382059353,1758.3459647388281
2029-04-16 00:00:00,11.29896,12.455608,22.23679,11424.114110937808,11559.748628860689,5680.417410716927,10.096892,11.499766,20.403227,5314.5410712459125,12179.022891810746,6704.7655034557465
2029-05-16 12:00:00,16.539564,17.528147,26.863241,2520.0525582459704,1664.7368990247742,180.6800381798439,16.659822,18.16907,26.994198,339.39465722987734,785.2360590962235,0.0
2029-06-16 00:00:00,19.496172,20.858286,29.991774,7501.1082520504715,7407.926042455074,2884.5263990028798,19.854345,21.188217,29.996508,280.813540476629,563.9519558644679,33.38904701240608
2029-07-16 12:00:00,23.49659,25.627876,34.536568,45944.523356622085,40733.82923439494,43768.38707986608,22.885918,24.763945,33.408966,2109.834795982715,455.2424052199967,174.5334944530896
2029-08-16 12:00:00,21.72719,23.101843,31.516144,41866.04676658753,83081.76913453499,86368.22900286497,21.583946,22.938684,31.636255,28069.514180652914,25852.782355467207,15183.227126707334
2029-09-16 00:00:00,20.468506,21.773878,31.11433,20284.40446505556,38546.6480870673,38318.49272098043,19.577868,21.13612,30.023771,16202.255123178475,23827.149968768936,16923.53636244661
2029-10-16 12:00:00,15.1794615,16.486485,25.702785,10514.362144153347,12692.679620907802,5871.423952765099,14.7366085,15.777907,24.531395,1040.0933446132512,1221.598488591053,158.69444725885842
2029-11-16 00:00:00,11.422583,13.305522,21.777367,580.7611642308075,485.65702983523806,42.61448732449935,10.469164,11.847503,19.680948,3796.3611268478417,4003.270952460298,802.8901211168886
2029-12-16 12:00:00,3.9715083,4.915856,12.4847145,14314.952542421815,12938.883957648795,12619.853509807035,4.3851066,5.264014,12.821886,6913.859556055104,7704.522212891607,10115.958487132957
2030-01-16 12:00:00,2.487752,3.685354,11.306395,3684.3142115233604,4481.478605095344,908.4894389574856,1.7566149,3.385786,10.744733,16429.368053250073,18454.963911719096,17738.267673132214
2030-02-15 00:00:00,6.031256,7.1255064,15.451496,17615.204173210077,31383.65831959527,19472.17406454147,5.364291,6.341137,14.857698,2247.8439021055237,3496.386338672346,455.5865290849397
2030-03-16 12:00:00,8.319583,9.074725,18.413565,8296.88097734961,8314.712371515634,5206.751288498435,7.432966,8.362479,17.205828,8880.010094635509,6067.793596395586,964.4438347941559
2030-04-16 00:00:00,10.920866,12.179129,20.992775,7366.804510493239,8140.449603321031,7216.318665109611,11.421199,12.776551,21.544724,0.0,58.40259809383497,0.0
2030-05-16 12:00:00,14.885097,15.63023,25.135357,3673.9780805513874,4893.658646403492,1745.0755551124075,16.77915,17.862999,26.704721,2331.3616817814363,611.9417438168966,85.53791660292518
2030-06-16 00:00:00,21.205734,22.046873,31.046553,4702.1873695453,1338.436200259821,71.93737214493012,21.524931,22.54424,31.031479,3722.628907760736,1194.822484568249,1294.7891596136287
2030-07-16 12:00:00,24.13027,26.042004,35.029182,30186.906350206118,18248.156390394433,10856.286388080389,24.010426,25.789093,34.4785,36587.83877486712,29800.516915437765,20225.251184981607
2030-08-16 12:00:00,22.476364,24.43595,33.592777,26565.424270744552,36761.53162133123,28303.997630736558,22.49782,24.499086,33.58813,33346.291283669416,40504.37734483858,23859.583341682355
2030-09-16 00:00:00,19.592121,21.53524,30.823227,12934.829581228769,18892.495796477306,5719.765652411752,19.131594,21.03708,29.98492,19520.95882385038,20370.063710543036,12267.048645106115
2030-10-16 12:00:00,12.3259735,13.51571,22.816095,18625.49648666609,12907.030323264917,2465.3240049531632,13.590879,14.881963,24.02246,15658.872417005477,13346.172942790145,17895.5341148343
2030-11-16 00:00:00,7.711151,8.688268,16.989758,8615.09166322503,3448.4766981236135,11516.701130429283,8.187999,9.494628,17.529423,7344.626955640706,7041.014405489477,998.5301234360122
2030-12-16 12:00:00,1.9609449,2.7752047,11.071709,18732.078913619625,14141.488453745842,11008.704765195944,2.127815,3.0924087,11.32592,15879.879416504991,19134.665400980157,21292.584428899863
2031-01-16 12:00:00,5.3060107,6.318241,14.470464,7635.830006020842,13598.319478206395,5112.121550217398,4.74765,5.402567,13.112684,9170.88259101074,11178.430422212114,2966.869448783609
2031-02-15 00:00:00,4.750572,6.1106873,14.363115,4960.860387724824,9214.026051893597,6265.815880988521,3.9180284,5.286485,13.692145,1831.0686816854286,1722.7024488582174,662.7277423927808
2031-03-16 12:00:00,7.5834823,9.789881,18.307714,16945.938064876827,5828.811454391325,6100.521868107353,7.696268,9.299431,17.682554,9842.067240187316,18492.986280638434,13061.096815121346
2031-04-16 00:00:00,9.146406,10.998513,19.279543,8312.972192274174,2570.937812462489,2448.832411395415,9.87865,11.566133,20.072256,6568.249894531618,8958.022709857687,4222.9111493361415
