Time,Temp_Salt,Temp_Verde,Temp_Maricopa,Precip_Salt,Precip_Verde,Precip_Maricopa,Population,IrrigatedLand_Acres,datacenters_TotalMW,datacenters_TotalNum
2027-08-01,22.07511,23.758236,33.059093,9172.110811994937,9340.539916663329,5672.636646195542,5025987.29242904,204522.0,1825.0,17.0
2027-09-01,22.051617,23.676567,32.359142,3179.047307860856,8574.309960277787,787.0132267407826,5033611.365322188,204522.0,1825.0,17.0
2027-10-01,14.155977,15.411345,23.83652,7482.997061746573,3743.632576754453,1037.206031781625,5040989.500380073,204522.0,1825.0,17.0
2027-11-01,8.348926,9.551437,17.68259,1960.959946105504,1798.7872294884255,73.3536028646995,5048613.573273221,204522.0,1825.0,17.0
2027-12-01,5.5399785,6.3789783,13.86574,19069.72108502523,26855.15982940269,24037.725148405298,5055991.708331106,204522.0,1825.0,17.0
2028-01-01,1.7352594,3.2452023,11.563441,11857.04414666252,12960.7720890388,8449.7222562135,5063615.781224254,204522.0,2185.0,18.0
2028-02-01,3.78657,4.8281717,13.110051,12749.121328355975,18696.576158780957,11058.482558620744,5071155.960087216,204522.0,2185.0,18.0
2028-03-01,6.726146,8.724323,16.981537,13934.515976881084,18857.08036372962,9860.385117207445,5078209.67579773,204522.0,2185.0,18.0
2028-04-01,9.720651,10.252354,19.536629,4175.388438728987,4585.542852857543,1202.8860481937045,5085749.854660693,204522.0,2185.0,18.0
2028-05-01,16.289026,17.810385,26.650688,18.273702423857685,33.04227680096119,0.0,5093046.801947432,204522.0,2185.0,18.0
2028-06-01,21.24391,22.338818,31.055552,2969.091110653608,414.5428678971257,440.7448426095471,5100586.9808103945,204522.0,2185.0,18.0
2028-07-01,23.44723,25.512745,34.360237,13897.673877079797,8761.241539247385,1863.82203635294,5107883.928097133,204522.0,3515.0,22.0
2028-08-01,22.565786,24.870653,33.803265,38806.4165157848,57867.152488423744,47142.35452972935,5115424.106960095,204522.0,3515.0,22.0
2028-09-01,18.939314,20.639881,30.132349,5516.346434567822,6252.690828900995,2973.475619959117,5122964.285823058,204522.0,3515.0,22.0
2028-10-01,12.229946,13.44599,22.202703,1204.9354907912857,589.6857707652998,7.650000324474604,5130261.233109796,204522.0,3515.0,22.0
2028-11-01,7.24589,8.153416,16.457315,12123.346875057903,18721.06849039119,9675.144475957495,5137801.411972759,204522.0,3515.0,22.0
2028-12-01,1.4348992,2.5079503,10.343246,8971.386461035581,8034.854077877026,4611.554570506587,5145098.359259497,204522.0,3515.0,22.0
2029-01-01,2.6876442,3.984109,11.635371,4051.423435672768,2749.3168746603715,2216.9602876861063,5152638.53812246,204522.0,3515.0,22.0
2029-02-01,3.0020912,4.205339,12.511079,7548.9805724151665,11094.159633418894,10127.674567963912,5160136.536967157,204522.0,3515.0,22.0
2029-03-01,6.600506,7.8583145,16.202188,1466.7879645819085,3163.1592382059357,1758.345964738828,5166908.923020432,204522.0,3515.0,22.0
2029-04-01,10.096892,11.499766,20.403227,5314.5410712459125,12179.022891810746,6704.7655034557465,5174406.921865129,204522.0,3515.0,22.0
2029-05-01,16.659822,18.16907,26.994198,339.39465722987734,785.2360590962235,0.0,5181663.049779352,204522.0,3515.0,22.0
2029-06-01,19.854345,21.188217,29.996508,280.813540476629,563.9519558644679,33.38904701240608,5189161.048624048,204522.0,3515.0,22.0
2029-07-01,22.885918,24.763945,33.408966,2109.834795982715,455.2424052199967,174.5334944530896,5196417.176538271,204522.0,3761.0,23.0
2029-08-01,21.583946,22.938684,31.636255,28069.514180652917,25852.782355467207,15183.227126707334,5203915.175382968,204522.0,3761.0,23.0
2029-09-01,19.577868,21.13612,30.023771,16202.255123178476,23827.149968768936,16923.53636244661,5211413.174227665,204522.0,3761.0,23.0
2029-10-01,14.7366085,15.777907,24.531395,1040.0933446132512,1221.598488591053,158.69444725885842,5218669.302141888,204522.0,3761.0,23.0
2029-11-01,10.469164,11.847503,19.680948,3796.3611268478417,4003.270952460298,802.8901211168886,5226167.300986584,204522.0,3761.0,23.0
2029-12-01,4.3851066,5.264014,12.821886,6913.859556055104,7704.522212891607,10115.958487132955,5233423.428900807,204522.0,3761.0,23.0
2030-01-01,1.7566149,3.385786,10.744733,16429.368053250073,18454.963911719096,17738.267673132214,5240921.427745504,204522.0,3761.0,23.0
2030-02-01,5.364291,6.341137,14.857698,2247.843902105524,3496.386338672346,455.5865290849397,5248355.874526567,204522.0,3761.0,23.0
2030-03-01,7.432966,8.362479,17.205828,8880.010094635509,6067.793596395586,964.443834794156,5255070.858715914,204522.0,3761.0,23.0
2030-04-01,11.421199,12.776551,21.544724,0.0,58.40259809383497,0.0,5262505.305496977,204522.0,3761.0,23.0
2030-05-01,16.77915,17.862999,26.704721,2331.3616817814363,611.9417438168966,85.53791660292518,5269699.931414134,204522.0,3761.0,23.0
2030-06-01,21.524931,22.54424,31.031479,3722.628907760736,1194.822484568249,1294.7891596136287,5277134.378195196,204522.0,3761.0,23.0
2030-07-01,24.010426,25.789093,34.4785,36587.83877486712,29800.516915437765,20225.251184981607,5284329.004112354,204522.0,5261.0,24.0
2030-08-01,22.49782,24.499086,33.58813,33346.291283669416,40504.37734483858,23859.583341682355,5291763.450893416,204522.0,5261.0,24.0
2030-09-01,19.131594,21.03708,29.98492,19520.95882385038,20370.06371054304,12267.048645106115,5299197.897674479,204522.0,5261.0,24.0
2030-10-01,13.590879,14.881963,24.02246,15658.872417005476,13346.172942790145,17895.5341148343,5306392.523591637,204522.0,5261.0,24.0
2030-11-01,8.187999,9.494628,17.529423,7344.626955640706,7041.014405489477,998.5301234360122,5313826.970372699,204522.0,5261.0,24.0
2030-12-01,2.127815,3.0924087,11.32592,15879.879416504991,19134.66540098016,21292.584428899863,5321021.596289856,204522.0,5261.0,24.0
2031-01-01,4.74765,5.402567,13.112684,9170.88259101074,11178.430422212114,2966.869448783609,5328456.043070919,204522.0,5261.0,24.0
2031-02-01,3.9180284,5.286485,13.692145,1831.0686816854288,1722.7024488582174,662.7277423927808,5335837.66015214,204522.0,5261.0,24.0
2031-03-01,7.696268,9.299431,17.682554,9842.067240187316,18492.986280638437,13061.096815121346,5342504.927193243,204522.0,5261.0,24.0
2031-04-01,9.87865,11.566133,20.072256,6568.249894531618,8958.022709857687,4222.9111493361415,5349886.544274463,204522.0,5261.0,24.0
2031-05-01,16.396933,17.39103,26.210701,925.9512206870568,659.4329278262194,65.63830330228484,5357030.044675645,204522.0,5261.0,24.0
2031-06-01,20.326698,21.74415,30.20308,6077.939239733496,2575.356321001891,929.4546956452904,5364411.661756867,204522.0,5261.0,24.0
2031-07-01,24.231016,25.64879,34.45037,7220.368109478659,5197.081100037121,2892.9477196571497,5371555.162158048,204522.0,5261.0,24.0
2031-08-01,21.5971,23.345827,32.003426,38976.69032032136,43772.1622916346,47419.46288990148,5378936.779239269,204522.0,5261.0,24.0
2031-09-01,19.635645,20.819065,30.086084,2605.7129811297277,2162.1948528668327,44.034088588432496,5386318.39632049,204522.0,5261.0,24.0
2031-10-01,12.997933,13.479177,22.567587,9086.967222323436,10852.238108844176,1510.2032985849291,5393461.896721671,204522.0,5261.0,24.0
2031-11-01,8.2962055,9.724217,17.699142,20284.24989202176,26551.23597537749,25602.81977034174,5400843.5138028925,204522.0,5261.0,24.0
2031-12-01,3.1846585,4.1847982,11.822116,8166.731306056317,11851.760457453202,5501.200857619324,5407987.014204074,204522.0,5261.0,24.0
2032-01-01,3.6903236,5.056432,12.456595,959.1737946305328,950.744587709596,129.043864051755,5415368.631285295,204522.0,5261.0,24.0
2032-02-01,2.8240705,4.3346972,12.869927,7366.912398729619,8794.328169250366,8316.715862900128,5422656.876047601,204522.0,5261.0,24.0
2032-03-01,11.346343,12.695389,20.532032,675.233239344152,1449.4651745387728,12.452739842046867,5429474.911470403,204522.0,5261.0,24.0
2032-04-01,12.526124,13.467875,21.648302,4620.053794473279,8214.87362714106,5114.388732106818,5436763.156232708,204522.0,5261.0,24.0
2032-05-01,16.218912,17.132019,25.6173,7032.762352034479,2231.144734771214,365.91697452504377,5443816.296325263,204522.0,5261.0,24.0
2032-06-01,21.43171,23.092402,31.6709,4706.730900465118,3889.068049308662,3367.2188457508128,5451104.541087568,204522.0,5261.0,24.0
2032-07-01,23.737694,25.108387,34.19734,37353.85307387333,33135.64733169624,28690.2858488771,5458157.681180122,204522.0,5261.0,24.0
2032-08-01,21.69648,23.339249,32.37708,22130.399875708827,21006.791891313333,16716.15396230527,5465445.9259424275,204522.0,5261.0,24.0
2032-09-01,20.262794,21.505342,30.54559,15733.182954820222,17846.060306605068,5401.707005742082,5472734.170704734,204522.0,5261.0,24.0
2032-10-01,13.5354805,14.901724,23.64621,16996.84834539512,5123.334610556049,1466.3023093936772,5479787.310797287,204522.0,5261.0,24.0
2032-11-01,6.8380785,7.6921725,16.367018,1365.199262963415,3627.4069828932634,1433.6755173267193,5487075.555559593,204522.0,5261.0,24.0
2032-12-01,2.322086,3.3661575,11.409596,13765.791392946268,14560.846145114192,21009.52460506669,5494128.695652147,204522.0,5261.0,24.0
2033-01-01,2.957212,4.057841,11.876466,22948.414821072947,19101.918057669536,21375.06931569369,5501416.940414453,204522.0,5261.0,24.0
2033-02-01,4.113392,4.388079,13.338436,14995.87040139595,21128.28945759684,16700.70435781745,5508659.299625657,204522.0,5261.0,24.0
2033-03-01,8.471073,9.6961775,18.216038,25309.88022930105,24309.49021798588,24821.51717533416,5515200.785364808,204522.0,5261.0,24.0
2033-04-01,10.939584,11.999746,20.853884,5938.366300571943,10073.55897767411,2030.556203213564,5522443.144576011,204522.0,5261.0,24.0
2033-05-01,15.9041,17.661982,26.787275,8900.558875758725,2710.99932941288,1392.175913398523,5529451.879296531,204522.0,5261.0,24.0
2033-06-01,19.401691,20.836031,30.150509,630.8382836041346,139.6554852817644,20.52503066170175,5536694.238507734,204522.0,5261.0,24.0
2033-07-01,24.180996,25.98764,35.027218,5647.430309453193,10094.753270180809,3557.783046283248,5543702.973228253,204522.0,5261.0,24.0
2033-08-01,23.659904,25.669533,34.239323,54400.37351986393,54058.503582008416,61463.5923871072,5550945.332439457,204522.0,5261.0,24.0
2033-09-01,19.342663,20.983055,30.530003,10500.028840404411,19956.784294947283,10997.765304024142,5558187.69165066,204522.0,5261.0,24.0
2033-10-01,14.403823,15.308854,24.106335,10775.609562105092,11182.59285722088,4935.229795141368,5565196.4263711795,204522.0,5261.0,24.0
2033-11-01,8.603822,9.325247,17.814814,3521.294642234352,3687.906890038903,858.1586644777417,5572438.785582383,204522.0,5261.0,24.0
2033-12-01,3.4259768,4.5179195,12.449016,27177.495887421537,37055.56025534752,32272.25157734065,5579447.520302902,204522.0,5261.0,24.0
2034-01-01,2.8751302,3.717915,11.544892,2179.9902750836736,4535.589461204381,1873.4105002601157,5586689.879514106,204522.0,5261.0,24.0
2034-02-01,3.5524719,4.81941,12.963432,5135.388735827291,10863.883825123776,5297.336716479185,5593874.63145486,204522.0,5261.0,24.0
2034-03-01,5.3007493,6.4116473,15.575441,7202.772765695408,10003.78686273034,5896.407803367447,5600364.084820703,204522.0,5261.0,24.0
2034-04-01,9.898496,10.502775,19.919308,1820.573252567556,5022.364001670212,583.7028373421163,5607548.836761457,204522.0,5261.0,24.0
2034-05-01,15.812919,16.508606,25.699337,1038.9667080914478,270.71791467456023,0.5100000216316403,5614501.822510574,204522.0,5261.0,24.0
2034-06-01,21.00971,22.382963,31.145624,118.7622233055663,150.40836106527422,0.0,5621686.574451327,204522.0,5261.0,24.0
2034-07-01,24.554966,26.388067,35.118114,27315.50364192808,20225.745458438178,9129.067452844449,5628639.560200444,204522.0,5261.0,24.0
2034-08-01,22.730955,24.25954,33.35968,10979.21750111418,11368.630324824337,4546.627672379327,5635824.312141199,204522.0,5261.0,24.0
2034-09-01,20.971857,22.605139,31.424217,12499.666880263248,16444.988827512134,7791.126681562673,5643009.064081953,204522.0,5261.0,24.0
2034-10-01,12.789234,14.33633,23.369427,28315.263719469654,14528.60883977337,21114.847420556544,5649962.04983107,204522.0,5261.0,24.0
2034-11-01,8.76676,10.450762,19.085852,8515.000521227194,12418.713117018342,1563.8417497070805,5657146.801771824,204522.0,5261.0,24.0
2034-12-01,0.75448346,1.8959146,10.269703,2984.170522122713,3273.090576516006,1853.3376138436324,5664099.787520941,204522.0,5261.0,24.0
2035-01-01,0.30305526,1.5069757,9.690326,520.2350714016575,542.5762753875006,0.0,5671284.539461696,204522.0,5261.0,24.0
2035-02-01,1.0379905,2.6678257,10.745587,4027.819065799849,3576.59197946341,593.6864860570495,5678414.315471192,204522.0,5261.0,24.0
2035-03-01,5.399318,7.125202,15.270294,5393.568245311326,4107.427069578625,4038.300047481016,5684854.113157188,204522.0,5261.0,24.0
2035-04-01,9.63081,10.436403,19.48828,5649.199108775065,16638.500760222087,5138.8127545524185,5691983.889166684,204522.0,5261.0,24.0
2035-05-01,15.651328,16.924131,25.312336,1438.7111478552924,167.7571291986169,28.91385887855904,5698883.67240168,204522.0,5261.0,24.0
2035-06-01,22.008944,23.15508,31.296312,1057.9972010746133,15.83320769623242,0.0,5706013.448411176,204522.0,5261.0,24.0
2035-07-01,24.46279,26.411188,35.025303,12405.853979703896,7977.417507512655,1974.5038792762443,5712913.231646173,204522.0,5261.0,24.0
2035-08-01,22.575354,24.621195,33.563416,19422.920885848,11733.932489651852,10323.198087458011,5720043.007655668,204522.0,5261.0,24.0
2035-09-01,19.10502,20.765982,29.59091,9724.174974384368,14169.396022894944,3907.2458195701074,5727172.783665164,204522.0,5261.0,24.0
2035-10-01,12.795164,14.135498,22.728354,2755.877220720913,1475.417137785098,146.06085547743533,5734072.56690016,204522.0,5261.0,24.0
2035-11-01,8.807161,9.539185,17.548807,1219.4514536690804,856.5509078393916,19.613119836321857,5741202.342909656,204522.0,5261.0,24.0
2035-12-01,3.9450266,5.051865,12.62766,10972.05023332208,5124.743582995006,7352.335308078364,5748102.126144652,204522.0,5261.0,24.0
2036-01-01,5.2659016,6.786988,14.502415,4084.3334261178825,7916.619523755071,3385.1215810769645,5755231.902154149,204522.0,5261.0,24.0
2036-02-01,4.7625628,5.95067,14.553256,11024.274496840371,27015.01545389474,6807.4961378698845,5762285.69514557,204522.0,5261.0,24.0
2036-03-01,8.845997,9.820497,18.084547,1968.2850418568703,4451.449874349692,603.0707137047557,5768884.40471819,204522.0,5261.0,24.0
2036-04-01,11.574804,12.889188,20.961723,13563.193080655765,14138.520494336262,14887.973726459675,5775938.197709612,204522.0,5261.0,24.0
2036-05-01,17.062805,18.446901,27.025354,8685.160875914016,1044.2435294058669,1274.7227111433858,5782764.448991632,204522.0,5261.0,24.0
2036-06-01,20.828632,23.21493,31.600107,8953.738551639617,5655.09671475138,5209.143510198373,5789818.241983053,204522.0,5261.0,24.0
2036-07-01,24.935057,26.550194,35.10562,31091.222137902518,19918.41472012165,7143.629298271708,5796644.493265075,204522.0,5261.0,24.0
2036-08-01,21.474577,23.330854,32.80366,38832.630819728365,56128.060873865616,57800.38708435313,5803698.286256496,204522.0,5261.0,24.0
2036-09-01,19.60523,20.984188,30.411636,28765.257896797262,58003.78387523233,55013.52560799569,5810752.079247917,204522.0,5261.0,24.0
2036-10-01,12.612437,13.704252,23.187914,2746.9216428176424,3737.2283737715406,465.6323704425631,5817578.3305299375,204522.0,5261.0,24.0
2036-11-01,8.964861,9.792135,17.639849,12446.000231029757,22358.80581193487,24524.32588830561,5824632.12352136,204522.0,5261.0,24.0
2036-12-01,2.069415,2.526546,10.949108,13299.392398369671,12643.1342932221,13625.742012786211,5831458.37480338,204522.0,5261.0,24.0
2037-01-01,1.752933,2.6709359,10.845539,15708.0179477809,11865.677243637583,15004.61570316802,5838512.167794801,204522.0,5261.0,24.0
2037-02-01,2.1562154,2.4457088,10.977624,16276.917720178608,23598.25459336862,22189.25926076481,5845525.426209247,204522.0,5261.0,24.0
2037-03-01,7.03966,8.886359,17.049831,34667.21891351044,41890.00117281103,55147.19837105367,5851859.9821964875,204522.0,5261.0,24.0
2037-04-01,12.982541,14.058981,22.85471,389.17110685224543,276.0372565844591,0.0,5858873.240610932,204522.0,5261.0,24.0
2037-05-01,16.591852,18.288631,27.273438,1375.3737559431556,927.5681891565,215.79402199722608,5865660.264882976,204522.0,5261.0,24.0
2037-06-01,20.827059,21.708338,31.289059,13684.627331182128,17519.015478384972,4205.468448916236,5872673.523297421,204522.0,5261.0,24.0
2037-07-01,24.271942,25.672865,34.711758,14553.352820588045,6204.375479349255,8613.40669838737,5879460.547569465,204522.0,5261.0,24.0
2037-08-01,23.624958,25.279028,34.32027,39054.07073617098,59272.957709332695,59906.32901889912,5886473.805983909,204522.0,5261.0,24.0
2037-09-01,20.003721,21.709307,31.172628,13910.257973344414,16860.635133110918,13318.059606339377,5893487.064398355,204522.0,5261.0,24.0
2037-10-01,13.411043,14.527789,23.982943,2084.35747987337,519.3163299689786,17.318895084463293,5900274.088670398,204522.0,5261.0,24.0
2037-11-01,7.640661,8.03958,16.665386,5155.869600137521,1715.1218973699542,2260.4198349727085,5907287.347084844,204522.0,5261.0,24.0
2037-12-01,2.9924939,4.3309445,12.328573,19068.585202092072,20317.346532183,27138.220742123667,5914074.371356887,204522.0,5261.0,24.0
2038-01-01,3.589215,5.0036545,12.060942,8844.017375430849,10052.09820191958,4198.6314844638855,5921087.629771332,204522.0,5261.0,24.0
2038-02-01,3.7486372,5.1267815,13.591351,23360.170989856124,13258.399644697784,15213.558391507831,5928037.448291451,204522.0,5261.0,24.0
2038-03-01,8.376267,9.709371,17.96926,10162.02997223736,8299.444606102043,12915.647898107818,5934314.703728978,204522.0,5261.0,24.0
2038-04-01,11.331097,12.393919,21.418299,277.36402185337283,50.5125134905029,0.0,5941264.522249097,204522.0,5261.0,24.0
2038-05-01,16.831896,17.921371,26.714018,1193.094251696084,1342.932166717037,330.66982294189984,5947990.153075019,204522.0,5261.0,24.0
2038-06-01,20.812897,21.39512,30.310484,1868.8249418364649,395.5731748674225,24.07933311405941,5954939.971595137,204522.0,5261.0,24.0
2038-07-01,24.934483,26.705051,35.38917,23795.64630639797,27170.83745300188,27639.148809826293,5961665.602421059,204522.0,5261.0,24.0
2038-08-01,23.085743,25.276245,34.374268,40728.08277152362,42704.14709945326,34148.7628293794,5968615.420941178,204522.0,5261.0,24.0
2038-09-01,21.619766,23.245663,32.30053,30208.505561342463,32153.69189309422,24805.633515527006,5975565.239461297,204522.0,5261.0,24.0
2038-10-01,13.953726,15.244401,24.173185,45256.48150200723,42332.58989507449,33860.38547380449,5982290.870287218,204522.0,5261.0,24.0
2038-11-01,5.5405893,6.7649746,14.875696,9651.694467363995,8003.259334298491,1734.1452611908608,5989240.688807338,204522.0,5261.0,24.0
2038-12-01,2.4308274,3.144402,11.376733,3846.4966081090097,2406.831174634999,2211.345262684654,5995966.3196332585,204522.0,5261.0,24.0
2039-01-01,3.5018423,4.938939,12.938115,718.9922417223897,393.1975840289852,5.293188773384827,6002916.138153378,204522.0,7061.0,25.0
2039-02-01,4.69641,5.5233035,14.79704,9821.022194833497,4735.476599224785,6914.157416831404,6009797.071843167,204522.0,7061.0,25.0
2039-03-01,7.2869363,8.009045,17.008327,3223.5503902168603,5173.3206009498645,865.9584064660976,6016012.108724266,204522.0,7061.0,25.0
2039-04-01,12.502524,13.473698,21.934883,442.5574917195263,683.0796906592695,18.24922491368852,6022893.042414054,204522.0,7061.0,25.0
2039-05-01,15.688121,16.491066,25.425999,2165.144616562293,2213.5083611413847,377.2775263303629,6029552.010500947,204522.0,7061.0,25.0
2039-06-01,22.022453,22.797407,30.89709,12656.649502067012,18234.11631077397,13924.400453064209,6036432.944190736,204522.0,7061.0,25.0
2039-07-01,23.771362,25.298391,34.038265,24898.173773114104,17037.101198665914,17408.13434077245,6043091.912277628,204522.0,7061.0,25.0
2039-08-01,23.159569,24.68927,33.39508,20291.99811084545,29455.18617303169,31966.16997907768,6049972.845967417,204522.0,7061.0,25.0
2039-09-01,20.158295,21.430052,30.732117,31551.050232199486,45868.867977464106,41031.29747571802,6056853.779657206,204522.0,7061.0,25.0
2039-10-01,13.816035,14.738621,23.7389,15270.173784939108,8977.859493427968,9555.486811735864,6063512.747744097,204522.0,7061.0,25.0
2039-11-01,7.667903,8.674388,17.308334,6851.395384433999,5687.932996535892,2003.7582473019029,6070393.681433886,204522.0,7061.0,25.0
2039-12-01,4.942132,5.821084,13.7513075,7779.001244562096,5402.421960288029,2296.522715175797,6077052.649520778,204522.0,7061.0,25.0
2040-01-01,4.143533,5.019412,13.251864,30668.995873321543,17677.26880510454,29168.29675881163,6083933.583210567,204522.0,7061.0,25.0
2040-02-01,7.285219,8.363856,16.262688,52373.072189243976,63485.87129947264,64295.282369322376,6090722.963622441,204522.0,7061.0,25.0
2040-03-01,9.646565,11.492886,19.492167,19152.792203921126,27084.784072602637,18880.13319643069,6097074.319491613,204522.0,7061.0,25.0
2040-04-01,13.237558,14.7764845,23.883438,5797.633641606808,10279.247516104078,10624.751061495772,6103863.699903486,204522.0,7061.0,25.0
2040-05-01,16.975582,17.727154,27.03168,895.6063437306511,1287.1323696160744,245.9339301743512,6110434.068044009,204522.0,7061.0,25.0
2040-06-01,22.560999,23.223549,32.559296,2513.0874540782315,2364.580575198488,378.7014991808064,6117223.448455882,204522.0,7061.0,25.0
2040-07-01,24.826136,26.455807,35.41627,53788.37915575714,36664.12243466475,31975.95014216204,6123793.816596406,204522.0,7061.0,25.0
2040-08-01,22.860907,24.634562,34.267365,24742.043101071613,29345.6862587831,13832.043059881153,6130583.197008279,204522.0,7061.0,25.0
2040-09-01,21.276087,23.10786,32.311222,15507.83197695273,27172.113823049585,20302.356859712745,6137372.577420153,204522.0,7061.0,25.0
2040-10-01,14.783235,16.278652,25.308554,2167.6287224012867,581.9350281841253,27.54000116810857,6143942.945560675,204522.0,7061.0,25.0
2040-11-01,8.776004,9.9191675,18.570179,10503.888331790222,15427.282046926848,14031.465841762838,6150732.32597255,204522.0,7061.0,25.0
2040-12-01,2.804958,3.3121424,11.893814,31348.797726613702,40600.679142354056,46979.10624147335,6157302.694113072,204522.0,7061.0,25.0
2041-01-01,3.9520438,5.4343014,12.836127,17196.29541147442,21824.17443220038,23741.589074359217,6164092.074524946,204522.0,7061.0,25.0
2041-02-01,4.8549256,5.5458317,14.478684,17820.973828830756,18329.19070076896,15317.59911301051,6170823.903906057,204522.0,7061.0,25.0
2041-03-01,7.899816,9.015867,17.692198,19155.388653231785,22247.22246116144,19989.166275391108,6176904.265927706,204522.0,7061.0,25.0
2041-04-01,11.978144,13.08742,21.966272,10550.47067792475,18404.659752734005,5130.602249051208,6183636.095308817,204522.0,7061.0,25.0
2041-05-01,16.898031,17.73486,27.010338,3269.198523219165,8185.09939143114,2499.427273086804,6190150.768903441,204522.0,7061.0,25.0
2041-06-01,22.150126,23.80243,32.975136,1101.477362526566,253.2150731249203,187.0424429453124,6196882.598284552,204522.0,7061.0,25.0
2041-07-01,23.58148,25.65974,35.079117,13813.669229032166,3615.132614481763,2330.1371079699948,6203397.271879176,204522.0,7061.0,25.0
2041-08-01,22.725103,24.248018,33.61093,39134.404532419285,37167.04905361694,23993.68622874408,6210129.101260287,204522.0,7061.0,25.0
2041-09-01,19.634579,20.97013,30.265114,14719.849136687117,19034.85740796168,15513.292072115291,6216860.930641398,204522.0,7061.0,25.0
2041-10-01,16.38202,17.763292,27.13152,3999.9602185907406,1041.3254745250017,113.30706402354735,6223375.604236022,204522.0,7061.0,25.0
2041-11-01,9.893988,10.565757,19.240618,45771.32124023046,38800.43166168616,53388.75930011272,6230107.433617133,204522.0,7061.0,25.0
2041-12-01,2.2048175,3.084923,11.264017,19916.201634833124,29409.37319677323,25825.706502544926,6236622.1072117565,204522.0,7061.0,25.0
2042-01-01,2.5741932,3.191123,11.386997,23972.984339977847,24199.54043838952,15794.851190781264,6243353.936592868,204522.0,7061.0,25.0
2042-02-01,3.7284234,3.888823,12.374359,227.0097678190723,344.60706876707263,60.405481691304885,6250011.844990077,204522.0,7061.0,25.0
2042-03-01,7.190598,8.308784,16.59614,5652.677514831157,3812.279043143735,2385.121554806392,6256025.439671429,204522.0,7061.0,25.0
2042-04-01,9.912143,10.564339,19.80374,9667.890124605035,8531.659934109484,6494.925049788435,6262683.348068639,204522.0,7061.0,25.0
2042-05-01,15.956211,17.06617,26.479008,7030.607916264853,2705.4376377233893,1899.960083179485,6269126.485227229,204522.0,7061.0,25.0
2042-06-01,21.81536,22.898321,32.494083,5261.415405087973,7674.708167550307,7509.423524031717,6275784.39362444,204522.0,7061.0,25.0
2042-07-01,25.071053,26.519636,35.659584,22056.853451472125,27187.67125770537,30209.064534297067,6282227.53078303,204522.0,7061.0,25.0
2042-08-01,23.904902,26.055023,35.589493,34680.32354423194,50411.36822916451,39577.8416694091,6288885.43918024,204522.0,7061.0,25.0
2042-09-01,20.575336,22.671204,31.992691,15287.78800873988,11701.917299427803,5922.6177659325,6295543.34757745,204522.0,7061.0,25.0
2042-10-01,16.672714,18.238255,27.325308,10175.185470096769,5523.607709344469,2460.5115743417628,6301986.48473604,204522.0,7061.0,25.0
2042-11-01,8.64783,9.2874155,18.413979,2792.634051997084,2564.32981434682,1220.9347187126696,6308644.393133251,204522.0,7061.0,25.0
2042-12-01,1.551883,2.3872883,10.569849,7571.280645749357,8218.95756716549,5529.42411951658,6315087.530291841,204522.0,7061.0,25.0
2043-01-01,1.3644902,2.6790752,10.491286,17979.189945165126,15343.531665329649,12867.900049982563,6321745.438689051,204522.0,7061.0,25.0
2043-02-01,3.5548468,4.648609,12.932475,9105.39273211034,8915.405194464256,9363.808823862928,6328326.800588631,204522.0,7061.0,25.0
